"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","selection","rt","flip","participant","subject","finalEarnings","accuracy"
"3731",34,0,-0.24,0.48,1,1,0.24,6.84,"['j']",1.65391865879064,NA,67,32,23.3,0.83
"3831",35,1,0.04,0.38,1,1,0.42,7.26,"['f']",2.3644789273967,NA,67,32,23.3,0.83
"3931",36,1,0.7,1,1,1,1.7,8.96,"['f']",1.67290906608105,NA,67,32,23.3,0.83
"4031",37,1,-1,0.14,1,1,-0.86,8.96,"['j']",2.15276306320447,NA,67,32,23.3,0.83
"4141",38,1,-0.04,-0.34,1,1,-0.38,8.96,"['j']",2.74589847709285,NA,67,32,23.3,0.83
"4233",39,1,0.06,1,1,1,1.06,10.02,"['f']",2.12613869429333,NA,67,32,23.3,0.83
"4331",40,1,0.68,0.16,1,1,0.84,10.86,"['f']",2.56786104250932,NA,67,32,23.3,0.83
"4431",41,1,0.88,-0.22,1,1,0.66,11.52,"['f']",2.92122509959154,NA,67,32,23.3,0.83
"4531",42,1,-0.54,-0.82,1,1,-1.36,11.52,"['j']",1.96091136406176,NA,67,32,23.3,0.83
"4631",43,1,0.28,0.5,1,1,0.78,12.3,"['f']",2.17692120018182,NA,67,32,23.3,0.83
"4731",44,1,-0.46,0.98,1,1,0.52,12.82,"['f']",3.03789848671295,NA,67,32,23.3,0.83
"4831",45,1,0.76,-0.74,1,1,0.02,12.84,"['f']",3.59838426951319,NA,67,32,23.3,0.83
"4931",46,1,-0.62,-0.88,1,1,-1.5,12.84,"['j']",1.67136646923609,NA,67,32,23.3,0.83
"5031",47,0,-0.92,0.64,1,1,-0.28,12.56,"['f']",1.9582453215844,NA,67,32,23.3,0.83
"5141",48,1,-0.14,0.94,1,1,0.8,13.36,"['f']",2.18279322411399,NA,67,32,23.3,0.83
"5233",49,0,-0.26,-0.2,1,1,-0.46,12.9,"['f']",3.55125574115664,NA,67,32,23.3,0.83
"5331",50,1,0.62,0.36,1,1,0.98,13.88,"['f']",1.4043935466907,NA,67,32,23.3,0.83
"5431",51,1,0.24,-0.12,1,1,0.12,14,"['f']",1.37429337704089,NA,67,32,23.3,0.83
"5531",52,1,-0.72,0.74,1,1,0.02,14.02,"['f']",1.78820150753018,NA,67,32,23.3,0.83
"5631",53,1,-0.02,0.3,1,1,0.28,14.3,"['f']",1.55590005748672,NA,67,32,23.3,0.83
"5731",54,1,1,0.16,1,1,1.16,15.46,"['f']",2.49228190758731,NA,67,32,23.3,0.83
"5831",55,1,0.1,0.02,1,1,0.12,15.58,"['f']",2.41879312071251,NA,67,32,23.3,0.83
"5931",56,1,-0.86,-0.06,1,1,-0.92,15.58,"['j']",3.13884363521356,NA,67,32,23.3,0.83
"6031",57,1,-0.46,-0.12,1,1,-0.58,15.58,"['j']",1.84808305144543,NA,67,32,23.3,0.83
"6141",58,0,-1,0.54,1,1,-0.46,15.12,"['f']",3.7860690941452,NA,67,32,23.3,0.83
"6233",59,1,-0.94,0.16,1,1,-0.78,15.12,"['j']",2.65163871622644,NA,67,32,23.3,0.83
"6331",60,1,0.38,0.08,1,1,0.46,15.58,"['f']",2.0938562338124,NA,67,32,23.3,0.83
"6431",61,1,-0.76,-0.76,1,1,-1.52,15.58,"['j']",1.7149705211632,NA,67,32,23.3,0.83
"6531",62,1,0.52,-0.66,1,1,-0.14,15.58,"['j']",3.58948444091948,NA,67,32,23.3,0.83
"6631",63,1,-0.48,0.58,1,1,0.1,15.68,"['f']",2.23653653048677,NA,67,32,23.3,0.83
"6731",64,1,1,-0.76,1,1,0.24,15.92,"['f']",3.47840063890908,NA,67,32,23.3,0.83
"6831",65,1,0.28,0.98,1,1,1.26,17.18,"['f']",1.75013355753617,NA,67,32,23.3,0.83
"6931",66,1,-0.66,-0.68,1,1,-1.34,17.18,"['j']",1.86889368697302,NA,67,32,23.3,0.83
"7031",67,1,-0.4,-0.94,1,1,-1.34,17.18,"['j']",1.65188449813286,NA,67,32,23.3,0.83
"7141",68,1,0.3,-0.16,1,1,0.14,17.32,"['f']",2.95449218997965,NA,67,32,23.3,0.83
"7233",69,1,-0.14,-0.98,1,1,-1.12,17.32,"['j']",2.40054576803232,NA,67,32,23.3,0.83
"7331",70,1,-0.38,0.9,1,1,0.52,17.84,"['f']",2.35291365720332,NA,67,32,23.3,0.83
"7431",71,1,-0.54,-0.46,1,1,-1,17.84,"['j']",3.25881524715805,NA,67,32,23.3,0.83
"7531",72,1,0.54,0.14,1,1,0.68,18.52,"['f']",1.46018273191294,NA,67,32,23.3,0.83
"7631",73,1,0.5,-0.44,1,1,0.06,18.58,"['f']",2.96672960446449,NA,67,32,23.3,0.83
"7731",74,0,-0.34,0.32,1,1,-0.02,18.56,"['f']",1.62621290964307,NA,67,32,23.3,0.83
"7831",75,0,-0.5,0.84,1,1,0.34,18.22,"['j']",1.63529241736978,NA,67,32,23.3,0.83
"7931",76,0,-0.1,-0.18,1,1,-0.28,17.94,"['f']",3.02322879288113,NA,67,32,23.3,0.83
"8031",77,1,1,-0.18,1,1,0.82,18.76,"['f']",1.70799999043811,NA,67,32,23.3,0.83
"8141",78,1,0.46,-0.38,1,1,0.08,18.84,"['f']",2.21546629152726,NA,67,32,23.3,0.83
"8233",79,1,-0.64,-0.72,1,1,-1.36,18.84,"['j']",1.58137994818389,NA,67,32,23.3,0.83
"8331",80,1,-0.58,-0.16,1,1,-0.74,18.84,"['j']",2.03911868255818,NA,67,32,23.3,0.83
"8431",81,1,-0.26,0.96,1,1,0.7,19.54,"['f']",5.99770263035316,NA,67,32,23.3,0.83
"8531",82,1,-0.16,0.52,1,1,0.36,19.9,"['f']",2.11112436506664,NA,67,32,23.3,0.83
"8631",83,1,-0.08,0.62,1,1,0.54,20.44,"['f']",2.18861056311289,NA,67,32,23.3,0.83
"8731",84,1,0.86,-0.06,1,1,0.8,21.24,"['f']",1.67363499401836,NA,67,32,23.3,0.83
"8831",85,1,0.72,-0.16,1,1,0.56,21.8,"['f']",1.10795353824506,NA,67,32,23.3,0.83
"8931",86,1,0.16,-0.62,1,1,-0.46,21.8,"['j']",4.2805396024487,NA,67,32,23.3,0.83
"9031",87,0,-0.56,0.3,1,1,-0.26,21.54,"['f']",1.9743692749762,NA,67,32,23.3,0.83
"9141",88,1,0.54,0.24,1,1,0.78,22.32,"['f']",1.63158405531431,NA,67,32,23.3,0.83
"9233",89,0,0.78,-0.32,1,1,0.46,21.86,"['j']",2.98827157635242,NA,67,32,23.3,0.83
"9331",90,1,0.8,0.16,1,1,0.96,22.82,"['f']",2.57269044639543,NA,67,32,23.3,0.83
"9431",91,1,-0.92,-0.74,1,1,-1.66,22.82,"['j']",1.81675637606531,NA,67,32,23.3,0.83
"9531",92,1,0.58,-0.08,1,1,0.5,23.32,"['f']",1.80418183776783,NA,67,32,23.3,0.83
"9631",93,1,-0.3,-0.46,1,1,-0.76,23.32,"['j']",2.22056942078052,NA,67,32,23.3,0.83
"9731",94,1,-0.18,-0.26,1,1,-0.44,23.32,"['j']",2.44404555798974,NA,67,32,23.3,0.83
"9831",95,1,-0.54,0.94,1,1,0.4,23.72,"['f']",1.94508577429224,NA,67,32,23.3,0.83
"9931",96,1,-0.84,0.52,1,1,-0.32,23.72,"['j']",2.78112431091722,NA,67,32,23.3,0.83
"10031",97,0,-1,0.7,1,1,-0.3,23.42,"['f']",1.98792874370702,NA,67,32,23.3,0.83
"10132",98,1,0.82,-0.22,1,1,0.6,24.02,"['f']",1.93715404998511,NA,67,32,23.3,0.83
"10231",99,1,0.02,0.94,1,1,0.96,24.98,"['f']",1.45480377407512,NA,67,32,23.3,0.83
"10331",100,0,-0.76,-0.92,1,1,-1.68,23.3,"['f']",1.82239193259738,NA,67,32,23.3,0.83
"4142",1,1,0.4,-0.4,1,1,0,1.11022302463e-16,"['f']",12.3082519801101,NA,68,33,35.4,0.85
"5142",2,1,0.42,-0.18,1,1,0.24,0.24,"['f']",6.60092458856525,NA,68,33,35.4,0.85
"6142",3,0,0.22,0.96,1,1,1.18,-0.94,"['j']",5.79256399063161,NA,68,33,35.4,0.85
"7142",4,1,0.02,0.64,1,1,0.66,-0.28,"['f']",6.45980915112887,NA,68,33,35.4,0.85
"8142",5,1,0.34,0.96,1,1,1.3,1.02,"['f']",5.1348871140508,NA,68,33,35.4,0.85
"9142",6,0,0,-0.1,1,1,-0.1,0.92,"['f']",2.37163280986715,NA,68,33,35.4,0.85
"1061",7,1,0.3,-0.84,1,1,-0.54,0.92,"['j']",5.57049957889831,NA,68,33,35.4,0.85
"1132",8,1,0.44,-0.38,1,1,0.06,0.98,"['f']",5.23664834536612,NA,68,33,35.4,0.85
"1232",9,1,0.38,-0.02,1,1,0.36,1.34,"['f']",4.5716707885731,NA,68,33,35.4,0.85
"1332",10,1,0.72,-0.54,1,1,0.18,1.52,"['f']",4.82571511244169,NA,68,33,35.4,0.85
"1432",11,1,0.56,-0.2,1,1,0.36,1.88,"['f']",4.32185940496856,NA,68,33,35.4,0.85
"1532",12,1,0.82,0.62,1,1,1.44,3.32,"['f']",5.29537648626138,NA,68,33,35.4,0.85
"1632",13,1,-0.26,0.46,1,1,0.2,3.52,"['f']",6.6516600799514,NA,68,33,35.4,0.85
"1732",14,0,0.42,-0.6,1,1,-0.18,3.34,"['f']",2.88113574282033,NA,68,33,35.4,0.85
"1832",15,1,0.16,0.74,1,1,0.9,4.24,"['f']",3.10130632843357,NA,68,33,35.4,0.85
"1932",16,1,0.54,0.04,1,1,0.58,4.82,"['f']",3.51358564116526,NA,68,33,35.4,0.85
"2032",17,1,-0.76,-0.82,1,1,-1.58,4.82,"['j']",1.22865178989014,NA,68,33,35.4,0.85
"2132",18,1,0.44,0.44,1,1,0.88,5.7,"['f']",2.47167448425898,NA,68,33,35.4,0.85
"2232",19,1,0.62,0.8,1,1,1.42,7.12,"['f']",1.90143150178483,NA,68,33,35.4,0.85
"2332",20,1,0.72,0.6,1,1,1.32,8.44,"['f']",1.85823285562219,NA,68,33,35.4,0.85
"2432",21,1,0.66,0.22,1,1,0.88,9.32,"['f']",1.85918833187316,NA,68,33,35.4,0.85
"2532",22,1,0.6,0.56,1,1,1.16,10.48,"['f']",1.89131937758066,NA,68,33,35.4,0.85
"2632",23,1,-0.86,0.62,1,1,-0.24,10.48,"['j']",1.60867927031359,NA,68,33,35.4,0.85
"2732",24,1,-0.68,0.04,1,1,-0.64,10.48,"['j']",6.15384730946971,NA,68,33,35.4,0.85
"2832",25,1,-0.74,-0.58,1,1,-1.32,10.48,"['j']",2.08452179457527,NA,68,33,35.4,0.85
"2932",26,1,0.66,0.88,1,1,1.54,12.02,"['f']",1.66957616212312,NA,68,33,35.4,0.85
"3032",27,1,-0.86,0.32,1,1,-0.54,12.02,"['j']",2.60910773236537,NA,68,33,35.4,0.85
"3132",28,1,0.8,0.34,1,1,1.14,13.16,"['f']",2.08888002857566,NA,68,33,35.4,0.85
"3232",29,1,0.9,0.2,1,1,1.1,14.26,"['f']",1.92112903646193,NA,68,33,35.4,0.85
"3332",30,1,0.36,-0.02,1,1,0.34,14.6,"['f']",1.7747031939216,NA,68,33,35.4,0.85
"3432",31,1,0.72,-0.78,1,1,-0.06,14.6,"['j']",1.94305481400806,NA,68,33,35.4,0.85
"3532",32,1,-0.2,0.74,1,1,0.54,15.14,"['f']",2.01171960798092,NA,68,33,35.4,0.85
"3632",33,1,0.66,0.5,1,1,1.16,16.3,"['f']",1.54054359387374,NA,68,33,35.4,0.85
"3732",34,0,0.62,-0.56,1,1,0.06,16.24,"['j']",2.43863753887126,NA,68,33,35.4,0.85
"3832",35,1,0.4,0.76,1,1,1.16,17.4,"['f']",1.0167373608565,NA,68,33,35.4,0.85
"3932",36,1,0.9,0.38,1,1,1.28,18.68,"['f']",1.70576107141096,NA,68,33,35.4,0.85
"4032",37,1,0.4,-0.28,1,1,0.12,18.8,"['f']",1.90948875108734,NA,68,33,35.4,0.85
"4143",38,1,-0.62,-0.94,1,1,-1.56,18.8,"['j']",2.73318203957751,NA,68,33,35.4,0.85
"4234",39,1,0.88,-0.78,1,1,0.1,18.9,"['f']",4.01953468302963,NA,68,33,35.4,0.85
"4332",40,1,0.6,0.14,1,1,0.74,19.64,"['f']",1.55860059376573,NA,68,33,35.4,0.85
"4432",41,1,-0.24,-0.12,1,1,-0.36,19.64,"['j']",2.61323791387258,NA,68,33,35.4,0.85
"4532",42,1,0.78,-0.34,1,1,0.44,20.08,"['f']",1.69899371516658,NA,68,33,35.4,0.85
"4632",43,1,0.98,0,1,1,0.98,21.06,"['f']",1.72750897408696,NA,68,33,35.4,0.85
"4732",44,1,-0.52,-0.5,1,1,-1.02,21.06,"['j']",2.21324037772138,NA,68,33,35.4,0.85
"4832",45,1,0.66,0.36,1,1,1.02,22.08,"['f']",1.30399981007213,NA,68,33,35.4,0.85
"4932",46,1,-0.78,0.78,1,1,0,22.08,"['f']",2.8740213503479,NA,68,33,35.4,0.85
"5032",47,0,-0.4,0.06,1,1,-0.34,21.74,"['f']",2.67250989499735,NA,68,33,35.4,0.85
"5143",48,1,0.48,-0.46,1,1,0.02,21.76,"['f']",1.42723251692951,NA,68,33,35.4,0.85
"5234",49,1,-1,-0.18,1,1,-1.18,21.76,"['j']",1.67559386009816,NA,68,33,35.4,0.85
"5332",50,1,-0.86,-0.22,1,1,-1.08,21.76,"['j']",1.51617203745991,NA,68,33,35.4,0.85
"5432",51,0,0.66,-0.78,1,1,-0.12,21.64,"['f']",1.16769961261889,NA,68,33,35.4,0.85
"5532",52,1,0.98,-0.8,1,1,0.18,21.82,"['f']",2.68883111292962,NA,68,33,35.4,0.85
"5632",53,1,0.16,0.58,1,1,0.74,22.56,"['f']",1.23472897976171,NA,68,33,35.4,0.85
"5732",54,1,-0.76,0.86,1,1,0.1,22.66,"['f']",2.97968140570447,NA,68,33,35.4,0.85
"5832",55,1,0.56,0.4,1,1,0.96,23.62,"['f']",2.12330812338041,NA,68,33,35.4,0.85
"5932",56,0,-0.42,0.16,1,1,-0.26,23.36,"['f']",2.24729259178275,NA,68,33,35.4,0.85
"6032",57,1,-0.62,-0.84,1,1,-1.46,23.36,"['j']",2.25738308258587,NA,68,33,35.4,0.85
"6143",58,1,0.94,-0.18,1,1,0.76,24.12,"['f']",1.45113835384836,NA,68,33,35.4,0.85
"6234",59,1,0.94,-0.52,1,1,0.42,24.54,"['f']",3.93969111674232,NA,68,33,35.4,0.85
"6332",60,1,0.58,-0.86,1,1,-0.28,24.54,"['j']",2.43905217951396,NA,68,33,35.4,0.85
"6432",61,1,0.22,0.54,1,1,0.76,25.3,"['f']",1.76009071612498,NA,68,33,35.4,0.85
"6532",62,1,-0.44,0.88,1,1,0.44,25.74,"['f']",2.44067408551928,NA,68,33,35.4,0.85
"6632",63,1,-0.58,-0.86,1,1,-1.44,25.74,"['j']",3.54876399523346,NA,68,33,35.4,0.85
"6732",64,1,0.2,-0.7,1,1,-0.5,25.74,"['j']",4.06536269187927,NA,68,33,35.4,0.85
"6832",65,1,-0.72,-0.78,1,1,-1.5,25.74,"['j']",1.77993427641923,NA,68,33,35.4,0.85
"6932",66,1,0.48,-0.34,1,1,0.14,25.88,"['f']",1.87447445042199,NA,68,33,35.4,0.85
"7032",67,1,-0.68,-0.6,1,1,-1.28,25.88,"['j']",1.72963926562807,NA,68,33,35.4,0.85
"7143",68,0,-0.18,0.16,1,1,-0.02,25.86,"['f']",2.14631497126538,NA,68,33,35.4,0.85
"7234",69,1,-0.76,-0.9,1,1,-1.66,25.86,"['j']",1.7108157814946,NA,68,33,35.4,0.85
"7332",70,1,0.8,0.48,1,1,1.28,27.14,"['f']",1.27060831687413,NA,68,33,35.4,0.85
"7432",71,1,0.9,0.86,1,1,1.76,28.9,"['f']",1.71501086326316,NA,68,33,35.4,0.85
"7532",72,0,-0.14,-0.78,1,1,-0.92,27.98,"['f']",5.27408018126152,NA,68,33,35.4,0.85
"7632",73,1,0.98,0.5,1,1,1.48,29.46,"['f']",1.80535204947228,NA,68,33,35.4,0.85
"7732",74,1,-0.6,0.7,1,1,0.1,29.56,"['f']",2.07353501900798,NA,68,33,35.4,0.85
"7832",75,0,0.14,-0.06,1,1,0.08,29.48,"['j']",1.81222006125608,NA,68,33,35.4,0.85
"7932",76,1,-1,-0.32,1,1,-1.32,29.48,"['j']",1.40231832204154,NA,68,33,35.4,0.85
"8032",77,1,-0.14,0.9,1,1,0.76,30.24,"['f']",2.55202823883155,NA,68,33,35.4,0.85
"8143",78,1,-0.76,0.52,1,1,-0.24,30.24,"['j']",2.209501100122,NA,68,33,35.4,0.85
"8234",79,1,-0.22,0.56,1,1,0.34,30.58,"['f']",4.57917308033211,NA,68,33,35.4,0.85
"8332",80,0,-0.14,-0.08,1,1,-0.22,30.36,"['f']",2.91710822394816,NA,68,33,35.4,0.85
"8432",81,1,0.36,0.7,1,1,1.06,31.42,"['f']",1.54597328329692,NA,68,33,35.4,0.85
"8532",82,1,-0.68,0.42,1,1,-0.26,31.42,"['j']",3.23252237029374,NA,68,33,35.4,0.85
"8632",83,0,0.84,-0.8,1,1,0.04,31.38,"['j']",5.90208260784857,NA,68,33,35.4,0.85
"8732",84,1,-0.28,0.92,1,1,0.64,32.02,"['f']",2.59355990943732,NA,68,33,35.4,0.85
"8832",85,1,0.92,-0.64,1,1,0.28,32.3,"['f']",3.55865077127237,NA,68,33,35.4,0.85
"8932",86,1,0.98,1,1,1,1.98,34.28,"['f']",2.08241974673001,NA,68,33,35.4,0.85
"9032",87,0,0.72,-0.86,1,1,-0.14,34.14,"['f']",2.35407337872311,NA,68,33,35.4,0.85
"9143",88,1,0.76,0.4,1,1,1.16,35.3,"['f']",1.11452435154933,NA,68,33,35.4,0.85
"9234",89,0,-0.12,-0.16,1,1,-0.28,35.02,"['f']",2.81275669037132,NA,68,33,35.4,0.85
"9332",90,1,-0.24,0.58,1,1,0.34,35.36,"['f']",1.66654507879866,NA,68,33,35.4,0.85
"9432",91,1,-0.34,-0.66,1,1,-1,35.36,"['j']",3.05055401101708,NA,68,33,35.4,0.85
"9532",92,1,-0.14,0.26,1,1,0.12,35.48,"['f']",1.7796386196278,NA,68,33,35.4,0.85
"9632",93,1,-0.54,0.54,1,1,0,35.48,"['f']",4.64056724042166,NA,68,33,35.4,0.85
"9732",94,0,-0.34,0.18,1,1,-0.16,35.32,"['f']",3.30359568569111,NA,68,33,35.4,0.85
"9832",95,1,-0.26,-0.38,1,1,-0.64,35.32,"['j']",1.85347410285613,NA,68,33,35.4,0.85
"9932",96,1,-0.96,0.6,1,1,-0.36,35.32,"['j']",1.88347846252145,NA,68,33,35.4,0.85
"10032",97,1,-0.82,-0.48,1,1,-1.3,35.32,"['j']",1.3041133856168,NA,68,33,35.4,0.85
"10133",98,1,-0.2,0.28,1,1,0.08,35.4,"['f']",2.88973232544959,NA,68,33,35.4,0.85
"10232",99,1,-0.74,-0.54,1,1,-1.28,35.4,"['j']",1.61352635960793,NA,68,33,35.4,0.85
"10332",100,1,-0.66,0.36,1,1,-0.3,35.4,"['j']",1.54023201245582,NA,68,33,35.4,0.85
"4144",1,1,0.1,-0.92,1,1,-0.82,0,"['j']",18.5000254754559,NA,69,34,20.52,0.82
"5144",2,1,0,-0.98,1,1,-0.98,0,"['j']",7.16700102452887,NA,69,34,20.52,0.82
"6144",3,1,0.32,0.9,1,1,1.22,1.22,"['f']",18.6333578313352,NA,69,34,20.52,0.82
"7144",4,0,-0.84,1,1,1,0.16,1.06,"['j']",13.7835894015152,NA,69,34,20.52,0.82
"8144",5,1,0.12,-0.84,1,1,-0.72,1.06,"['j']",10.4501005273196,NA,69,34,20.52,0.82
"9144",6,0,0.24,0.64,1,1,0.88,0.18,"['j']",5.75033237237949,NA,69,34,20.52,0.82
"1062",7,1,0.18,0.16,1,1,0.34,0.52,"['f']",7.38348273438169,NA,69,34,20.52,0.82
"1133",8,1,-0.8,-0.7,1,1,-1.5,0.52,"['j']",8.45012801879784,NA,69,34,20.52,0.82
"1233",9,1,0.92,-0.18,1,1,0.74,1.26,"['f']",5.81665728898952,NA,69,34,20.52,0.82
"1333",10,0,-0.4,0.58,1,1,0.18,1.08,"['j']",12.1667612985475,NA,69,34,20.52,0.82
"1433",11,1,-0.12,0.74,1,1,0.62,1.7,"['f']",5.93347897724016,NA,69,34,20.52,0.82
"1533",12,1,-0.26,-0.32,1,1,-0.58,1.7,"['j']",6.93331549438881,NA,69,34,20.52,0.82
"1633",13,1,-0.5,0.84,1,1,0.34,2.04,"['f']",7.61678155063419,NA,69,34,20.52,0.82
"1733",14,1,-0.16,0.8,1,1,0.64,2.68,"['f']",11.2834359988337,NA,69,34,20.52,0.82
"1833",15,1,0.08,-0.96,1,1,-0.88,2.68,"['j']",8.08346019138116,NA,69,34,20.52,0.82
"1933",16,1,-0.8,0.12,1,1,-0.68,2.68,"['j']",5.40016714838566,NA,69,34,20.52,0.82
"2033",17,1,-0.72,0.52,1,1,-0.2,2.68,"['j']",5.15018721716478,NA,69,34,20.52,0.82
"2133",18,1,1,-0.16,1,1,0.84,3.52,"['f']",9.16679832048248,NA,69,34,20.52,0.82
"2233",19,1,0.24,-0.02,1,1,0.22,3.74,"['f']",5.63348612503614,NA,69,34,20.52,0.82
"2333",20,1,-0.92,-0.48,1,1,-1.4,3.74,"['j']",4.35000174114248,NA,69,34,20.52,0.82
"2433",21,1,-0.64,-0.84,1,1,-1.48,3.74,"['j']",3.38352012285031,NA,69,34,20.52,0.82
"2533",22,1,0.3,0.52,1,1,0.82,4.56,"['f']",7.65014304750366,NA,69,34,20.52,0.82
"2633",23,1,0.82,0.98,1,1,1.8,6.36,"['f']",6.08346129104029,NA,69,34,20.52,0.82
"2733",24,0,0.96,-0.86,1,1,0.1,6.26,"['j']",9.50030185678042,NA,69,34,20.52,0.82
"2833",25,0,0.56,-0.98,1,1,-0.42,5.84,"['f']",3.58349739655387,NA,69,34,20.52,0.82
"2933",26,1,-0.4,0,1,1,-0.4,5.84,"['j']",3.83350775169674,NA,69,34,20.52,0.82
"3033",27,1,0,-0.7,1,1,-0.7,5.84,"['j']",8.63371485436801,NA,69,34,20.52,0.82
"3133",28,1,0.88,0.32,1,1,1.2,7.04,"['f']",4.88368158967933,NA,69,34,20.52,0.82
"3233",29,1,-0.24,-0.58,1,1,-0.82,7.04,"['j']",6.70013800734887,NA,69,34,20.52,0.82
"3333",30,1,0.94,0.94,1,1,1.88,8.92,"['f']",3.11684038245585,NA,69,34,20.52,0.82
"3433",31,1,-0.14,0.18,1,1,0.04,8.96,"['f']",13.5503074466833,NA,69,34,20.52,0.82
"3533",32,1,-0.26,-0.24,1,1,-0.5,8.96,"['j']",6.65015367756132,NA,69,34,20.52,0.82
"3633",33,0,-0.14,0.14,1,1,0,8.96,"['j']",9.9500930129434,NA,69,34,20.52,0.82
"3733",34,0,-0.52,0.7,1,1,0.18,8.78,"['j']",7.01684459781973,NA,69,34,20.52,0.82
"3833",35,0,-0.16,-0.46,1,1,-0.62,8.16,"['f']",3.8500873313169,NA,69,34,20.52,0.82
"3933",36,0,0.58,-0.76,1,1,-0.18,7.98,"['f']",9.51678869844181,NA,69,34,20.52,0.82
"4033",37,1,0.06,-0.88,1,1,-0.82,7.98,"['j']",5.900169164408,NA,69,34,20.52,0.82
"4145",38,1,0.2,0.44,1,1,0.64,8.62,"['f']",3.31684331491124,NA,69,34,20.52,0.82
"4235",39,1,-0.22,0,1,1,-0.22,8.62,"['j']",28.866793005378,NA,69,34,20.52,0.82
"4333",40,1,-0.24,-0.34,1,1,-0.58,8.62,"['j']",6.06680473516462,NA,69,34,20.52,0.82
"4433",41,1,0.72,0.14,1,1,0.86,9.48,"['f']",3.01701577828499,NA,69,34,20.52,0.82
"4533",42,1,-0.5,-0.9,1,1,-1.4,9.48,"['j']",4.13349730492337,NA,69,34,20.52,0.82
"4633",43,1,0.5,-0.22,1,1,0.28,9.76,"['f']",7.38348749961006,NA,69,34,20.52,0.82
"4733",44,1,0.82,-0.28,1,1,0.54,10.3,"['f']",4.60014075657818,NA,69,34,20.52,0.82
"4833",45,1,-0.82,0.64,1,1,-0.18,10.3,"['j']",11.1334331580438,NA,69,34,20.52,0.82
"4933",46,1,-0.82,-0.64,1,1,-1.46,10.3,"['j']",3.25019619776867,NA,69,34,20.52,0.82
"5033",47,1,0.04,-0.96,1,1,-0.92,10.3,"['j']",5.30016696505481,NA,69,34,20.52,0.82
"5145",48,1,0.34,-0.96,1,1,-0.62,10.3,"['j']",4.76664949976839,NA,69,34,20.52,0.82
"5235",49,1,-0.78,0.48,1,1,-0.3,10.3,"['j']",3.63353194424417,NA,69,34,20.52,0.82
"5333",50,1,0.6,-0.04,1,1,0.56,10.86,"['f']",4.51683708350174,NA,69,34,20.52,0.82
"5433",51,0,0.82,-0.66,1,1,0.16,10.7,"['j']",7.93345075263642,NA,69,34,20.52,0.82
"5533",52,0,-0.88,-0.78,1,1,-1.66,9.04,"['f']",3.53367801575223,NA,69,34,20.52,0.82
"5633",53,1,0.3,-0.78,1,1,-0.48,9.04,"['j']",8.38346697262023,NA,69,34,20.52,0.82
"5733",54,1,0.52,-0.14,1,1,0.38,9.42,"['f']",6.78347467025742,NA,69,34,20.52,0.82
"5833",55,1,0.94,0.98,1,1,1.92,11.34,"['f']",3.1166878961958,NA,69,34,20.52,0.82
"5933",56,1,-0.94,-0.42,1,1,-1.36,11.34,"['j']",6.21700661443174,NA,69,34,20.52,0.82
"6033",57,1,0.22,-0.82,1,1,-0.6,11.34,"['j']",5.61682443739846,NA,69,34,20.52,0.82
"6145",58,1,0.62,0.16,1,1,0.78,12.12,"['f']",3.9499984421418,NA,69,34,20.52,0.82
"6235",59,1,-0.64,-0.8,1,1,-1.44,12.12,"['j']",3.58368873747531,NA,69,34,20.52,0.82
"6333",60,1,0.98,0.76,1,1,1.74,13.86,"['f']",3.50015816779342,NA,69,34,20.52,0.82
"6433",61,1,0.54,-0.44,1,1,0.1,13.96,"['f']",18.0500184192788,NA,69,34,20.52,0.82
"6533",62,0,0.74,-0.7,1,1,0.04,13.92,"['j']",5.36702411738224,NA,69,34,20.52,0.82
"6633",63,1,0.48,-0.02,1,1,0.46,14.38,"['f']",4.9668250788236,NA,69,34,20.52,0.82
"6733",64,1,-0.1,0.78,1,1,0.68,15.06,"['f']",5.78368103981484,NA,69,34,20.52,0.82
"6833",65,0,-0.48,0.92,1,1,0.44,14.62,"['j']",7.16678402485559,NA,69,34,20.52,0.82
"6933",66,1,-0.06,0.42,1,1,0.36,14.98,"['f']",3.28350307815708,NA,69,34,20.52,0.82
"7033",67,1,0.94,-0.98,1,1,-0.04,14.98,"['j']",2.51684148208005,NA,69,34,20.52,0.82
"7145",68,0,-0.22,-0.5,1,1,-0.72,14.26,"['f']",4.00036948587513,NA,69,34,20.52,0.82
"7235",69,1,-0.1,-0.32,1,1,-0.42,14.26,"['j']",4.03349748818437,NA,69,34,20.52,0.82
"7333",70,1,-0.4,-0.62,1,1,-1.02,14.26,"['j']",4.00015028688358,NA,69,34,20.52,0.82
"7433",71,1,-0.76,0.6,1,1,-0.16,14.26,"['j']",2.90038396476302,NA,69,34,20.52,0.82
"7533",72,1,-0.12,0.3,1,1,0.18,14.44,"['f']",7.86681646486977,NA,69,34,20.52,0.82
"7633",73,1,-0.66,-0.18,1,1,-0.84,14.44,"['j']",11.6167676215991,NA,69,34,20.52,0.82
"7733",74,1,-0.68,0.4,1,1,-0.28,14.44,"['j']",11.9002846287331,NA,69,34,20.52,0.82
"7833",75,1,-0.38,0,1,1,-0.38,14.44,"['j']",7.13365235703532,NA,69,34,20.52,0.82
"7933",76,1,0.5,0.04,1,1,0.54,14.98,"['f']",2.63370605709497,NA,69,34,20.52,0.82
