"parcode","trial","rt","choice","face_val_tot","house_val_tot","face_mult","house_mult","face_bin","house_bin","face_bin_val","house_bin_val"
150,9,3516.90972305,-1,-0.56,-0.4,2,1,2,3,-0.72,-0.375
150,10,2850.52884695,1,-0.38,0.64,1,1,3,8,-0.375,0.72
150,11,3500.41952198,-1,-0.23,-0.02,0.5,0.5,4,5,-0.1,0
150,12,8283.54700424,1,-0.04,-0.22,1,1,5,4,0,-0.1
150,13,1933.41861842,-1,-0.24,-0.68,1,2,4,2,-0.1,-0.72
150,14,1566.90706553,-1,-1.92,-8.4,2,10,1,0,-1.42,0
150,15,4083.55470189,1,0.072,1.64,0.1,2,6,9,0.12,1.52
150,17,8833.32862921,1,1.84,-0.68,2,1,9,2,1.52,-0.72
150,19,3333.41898497,1,0.22,0.26,1,1,6,7,0.12,0.39
150,20,2450.23010478,1,0.64,0.4,1,1,8,7,0.72,0.39
150,21,2783.5691808,1,0.3,0.068,0.5,0.1,7,6,0.39,0.12
150,22,6183.52666045,-1,-0.84,-0.16,1,1,2,4,-0.72,-0.1
150,23,2366.76484226,1,8.2,1.76,10,2,99,9,99,1.52
150,24,3916.88223144,1,-0.058,0.074,0.1,0.1,4,6,-0.1,0.12
150,25,1933.43914549,-1,-0.06,-0.008,0.1,0.1,4,5,-0.1,0
150,26,2816.89267825,1,0.48,-0.22,0.5,0.5,7,4,0.39,-0.1
150,27,4200.06451365,-1,-0.32,0.4,1,1,3,7,-0.375,0.39
150,28,2533.56194135,1,0.32,-0.56,1,1,7,2,0.39,-0.72
150,29,4133.58650052,-1,0.64,-1.2,2,10,8,1,0.72,-1.42
150,30,9150.01292105,-1,0.2,0.23,1,0.5,6,6,0.12,0.12
150,31,5100.05736583,-1,-0.56,-0.18,1,1,2,4,-0.72,-0.1
150,32,3033.5639574,1,2.8,9.2,10,10,99,99,99,99
150,33,4266.72910317,1,2.88,8.2,3,10,99,99,99,99
150,34,1850.36243107,1,0.6,0.42,1,1,8,7,0.72,0.39
150,35,5717.1421188,1,0.72,-1.16,2,2,8,1,0.72,-1.42
150,36,2566.99540524,-1,-0.1,-0.006,1,0.1,4,5,-0.1,0
150,37,2366.88873779,1,0.72,-0.34,1,1,8,3,0.72,-0.375
150,38,3283.56239954,-1,0,0.096,10,0.1,5,6,0,0.12
150,39,5883.39415089,1,0.66,0.44,1,1,8,7,0.72,0.39
150,41,3283.39854954,-1,-0.56,-1.74,2,3,2,1,-0.72,-1.42
150,42,2466.62976682,1,3.4,2.28,10,3,99,9,99,1.52
150,43,7033.51410595,-1,-0.064,-4,0.1,10,4,0,-0.1,0
150,45,4700.23147936,1,0.86,-0.82,1,1,8,2,0.72,-0.72
150,46,4333.39552546,1,0.96,-0.23,2,0.5,9,3,1.52,-0.375
150,47,6550.19729813,1,0.45,-0.36,0.5,3,7,3,0.39,-0.375
150,48,2083.56056677,-1,0.014,-0.36,0.1,2,5,3,0,-0.375
150,49,2500.22854692,1,0.25,2.82,0.5,3,6,9,0.12,1.52
150,50,5466.8911204,-1,0,0.66,2,3,5,8,0,0.72
150,51,6166.86161273,-1,-0.024,0.28,0.1,1,5,7,0,0.39
150,52,1916.74917204,1,0.38,1.88,0.5,2,7,9,0.39,1.52
150,53,2933.58466775,1,0.46,0.16,1,1,7,6,0.39,0.12
150,54,1866.7734563,1,0.05,0.37,0.5,0.5,5,7,0,0.39
150,55,3700.21828339,1,0.16,0.9,1,3,6,8,0.12,0.72
150,56,2500.23257903,-1,-0.32,0.16,1,1,3,6,-0.375,0.12
150,57,1300.20362119,1,9.2,1.8,10,3,99,9,99,1.52
150,58,4550.21269343,1,0.34,-0.058,0.5,0.1,7,4,0.39,-0.1
150,60,1866.77528908,1,1,0.92,1,1,9,8,1.52,0.72
150,61,5900.04820196,1,0.4,0.1,1,1,7,6,0.39,0.12
150,62,3950.05140931,1,0.74,0.66,1,1,8,8,0.72,0.72
150,63,4000.22909675,1,-0.05,0.9,0.1,3,4,8,-0.1,0.72
150,64,3383.41119568,-1,-3.4,-0.012,10,0.1,0,5,0,0
150,65,2583.57321291,-1,-0.52,-3.2,2,10,3,0,-0.375,0
150,66,3300.245775,-1,-0.9,-1.84,1,2,2,1,-0.72,-1.42
150,67,1800.43033534,1,0.38,0.62,1,1,7,8,0.39,0.72
150,68,4433.58118548,1,-0.086,0.12,0.1,2,4,6,-0.1,0.12
150,69,6283.37875559,1,8,-0.64,10,1,99,2,99,-0.72
150,70,10383.4940371,1,-0.046,7.4,0.1,10,5,99,0,99
150,71,3350.22405663,-1,0.09,-2.52,0.1,3,6,1,0.12,-1.42
150,72,3800.20783657,1,-0.044,6.6,0.1,10,5,99,0,99
150,73,1483.57596207,1,0.52,2.64,1,3,7,9,0.39,1.52
150,74,2866.95233504,-1,-0.66,-0.36,1,1,2,3,-0.72,-0.375
150,75,2017.07668876,1,-0.044,0.68,0.1,2,5,8,0,0.72
150,76,4200.217367,-1,-2.22,0.48,3,3,1,7,-1.42,0.39
150,77,5533.55461025,-1,-0.58,0.22,1,1,2,6,-0.72,0.12
150,78,2350.06350562,1,2.16,-0.16,3,0.5,9,4,1.52,-0.1
150,79,1633.56945572,1,-0.02,0.78,0.5,1,5,8,0,0.72
150,80,3616.7365259,-1,-0.36,-0.36,2,2,3,3,-0.375,-0.375
150,81,7850.14323129,1,0.52,-0.54,1,1,7,2,0.39,-0.72
150,82,2200.24595828,1,-0.42,0.44,1,1,3,7,-0.375,0.39
150,83,2483.79919395,-1,-0.086,-0.24,0.1,3,4,3,-0.1,-0.375
150,84,4216.7324938,1,0.52,-0.28,2,2,7,3,0.39,-0.375
150,85,3016.88681337,-1,-0.43,-0.6,0.5,2,3,2,-0.375,-0.72
150,86,2367.18784651,-1,0.08,-3.6,0.5,10,6,0,0.12,0
150,87,5133.39222647,1,1.2,-0.04,3,1,9,5,1.52,0
150,88,2833.54746243,1,-0.7,0.56,1,1,2,8,-0.72,0.72
150,89,1766.90303343,1,0.28,0.52,1,1,7,7,0.39,0.39
150,90,1300.56577734,1,-0.48,0.92,1,1,3,8,-0.375,0.72
150,91,4950.20389611,1,0.08,-0.72,2,3,6,2,0.12,-0.72
150,92,2333.57440421,1,1.52,0.8,2,1,9,8,1.52,0.72
150,93,3016.74349045,1,-0.88,0.18,1,1,2,6,-0.72,0.12
150,94,3050.23083789,1,0.28,7.4,2,10,7,99,0.39,99
150,95,2066.94023874,1,0.64,-0.01,1,0.5,8,5,0.72,0
150,96,2183.57394602,-1,-8.2,1.92,10,3,0,9,0,1.52
150,97,7416.70683497,-1,0.074,-0.082,0.1,0.1,6,4,0.12,-0.1
150,98,4216.87911572,-1,0.16,-0.28,1,1,6,3,0.12,-0.375
150,99,1816.90184212,-1,-1.26,-1.04,3,2,1,1,-1.42,-1.42
150,100,3083.56166643,-1,0.64,-0.84,1,1,8,2,0.72,-0.72
150,1,4850.24183453,1,0.64,-0.014,2,0.1,8,5,0.72,0
150,2,4033.55332731,1,-0.8,1.44,2,3,2,9,-0.72,1.52
150,3,1966.76814126,1,-0.34,8.4,0.5,10,3,99,-0.375,99
150,4,7050.56073722,1,0.17,-0.022,0.5,0.1,6,5,0.12,0
150,5,6666.92924209,1,-0.094,0.36,0.1,0.5,4,7,-0.1,0.39
150,6,5083.56129988,-1,-0.1,-0.7,1,1,4,2,-0.1,-0.72
150,7,9416.82633183,-1,-0.04,-0.32,0.5,1,5,3,0,-0.375
150,8,10516.8243158,-1,-0.24,-0.48,1,1,4,3,-0.1,-0.375
150,9,1966.93602336,-1,-2.52,-0.28,3,0.5,1,3,-1.42,-0.375
150,10,1600.23936029,1,0.36,0.74,1,1,7,8,0.39,0.72
150,11,1166.92649293,-1,-0.042,-0.74,0.1,1,5,2,0,-0.72
150,12,3283.83584943,-1,-0.32,-0.56,1,1,3,2,-0.375,-0.72
150,13,3083.40881308,-1,-2.28,0.08,3,0.5,1,6,-1.42,0.12
150,14,3000.24229273,1,1.74,3.4,3,10,9,99,1.52,99
150,15,2816.87984883,-1,0.56,-0.16,2,0.5,8,4,0.72,-0.1
150,16,1350.25558034,1,1.76,0.84,2,3,9,8,1.52,0.72
150,17,1700.25017366,1,0.96,8.8,3,10,9,99,1.52,99
150,18,2283.41761039,1,0.46,0.44,1,0.5,7,7,0.39,0.39
150,20,1933.5963975,-1,-0.54,-0.58,1,1,2,2,-0.72,-0.72
150,22,2600.22579776,1,0.5,0.22,1,1,7,6,0.39,0.12
150,23,3233.37114957,1,0.14,0.92,1,1,6,8,0.12,0.72
150,24,2917.15384855,1,0.96,-0.56,1,1,9,2,1.52,-0.72
150,25,1666.7694242,1,1.84,2.2,2,10,9,9,1.52,1.52
150,26,2950.24165126,-1,-1.6,2.22,10,3,1,9,-1.42,1.52
150,27,8600.17448009,-1,0.48,-0.18,3,3,7,4,0.39,-0.1
150,28,1300.09035576,1,2,0.086,2,0.1,9,6,1.52,0.12
150,29,1950.23285394,1,0.94,-0.26,1,1,9,3,1.52,-0.375
150,30,3366.88800468,-1,0,0.38,10,0.5,5,7,0,0.39
150,31,4800.22982986,-1,9.2,-7.8,10,10,99,0,99,0
150,32,8566.69812929,1,0.07,0.44,0.5,2,6,7,0.12,0.39
150,33,1850.25466395,1,0.6,0.066,3,0.1,8,6,0.72,0.12
150,34,1467.22835082,-1,-0.56,-0.43,2,0.5,2,3,-0.72,-0.375
150,35,1533.60739414,1,2.64,-0.36,3,3,9,3,1.52,-0.375
150,36,2200.23312886,1,2.58,0.072,3,0.1,9,6,1.52,0.12
150,37,4050.20297972,-1,-0.92,0.18,1,0.5,2,6,-0.72,0.12
150,38,2850.22350679,1,-0.098,6.8,0.1,10,4,99,-0.1,99
150,39,3216.92126953,1,0.064,0.41,0.1,0.5,6,7,0.12,0.39
150,40,2600.24522516,1,-0.18,0.12,1,1,4,6,-0.1,0.12
150,41,3566.90706553,1,0.62,-0.66,1,1,8,2,0.72,-0.72
150,42,1216.96598921,-1,-1.2,-1.56,3,3,1,1,-1.42,-1.42
150,43,3950.2258894,1,1.38,0,3,0.5,9,5,1.52,0
150,44,3816.74459011,1,3.2,-0.29,10,0.5,99,3,99,-0.375
150,45,5116.71728178,1,0.42,0.04,1,1,7,5,0.39,0
150,46,2050.45736876,1,3,-0.48,3,1,99,3,99,-0.375
150,47,3783.55415206,1,0.08,0.046,2,0.1,6,5,0.12,0
150,48,4383.55561828,-1,-0.05,-1.6,0.5,10,4,1,-0.1,-1.42
150,49,2333.59053262,-1,-9.8,-6.8,10,10,0,0,0,0
150,50,2800.07404407,-1,-1.44,-0.12,2,0.5,1,4,-1.42,-0.1
150,51,1183.419993,-1,-0.98,0.12,1,1,1,6,-1.42,0.12
150,52,1333.45160835,1,0.8,0.42,2,0.5,8,7,0.72,0.39
150,53,1816.90514112,-1,-7,2.52,10,3,0,9,0,1.52
150,54,5067.15357364,-1,-6.6,-0.096,10,0.1,0,4,0,-0.1
150,55,3450.06735445,1,-0.01,1.74,0.5,3,5,9,0,1.52
150,56,2916.74184095,1,0.52,0.44,1,1,7,7,0.39,0.39
150,57,4066.90944813,-1,2.16,-9.2,3,10,9,0,1.52,0
150,58,1683.5902577,1,0.078,0.096,0.1,0.1,6,6,0.12,0.12
150,59,5000.10006946,1,-0.14,0.76,1,1,4,8,-0.1,0.72
150,60,2733.56304101,-1,0.54,-0.9,1,1,8,2,0.72,-0.72
150,61,4300.22781381,-1,-0.022,-0.3,0.1,0.5,5,3,0,-0.375
150,62,2966.89240334,-1,0.8,-2,10,10,8,1,0.72,-1.42
150,63,3933.56377412,-1,0.38,-5.6,1,10,7,0,0.39,0
150,64,1416.75631986,1,1.92,0.94,2,1,9,9,1.52,1.52
150,65,3750.25191479,-1,-0.078,0.024,0.1,0.1,4,5,-0.1,0
150,66,2850.03912973,1,7.8,-0.07,10,0.5,99,4,99,-0.1
150,67,4333.5469126,1,0.6,-0.28,1,1,8,3,0.72,-0.375
150,68,2500.2498071,-1,0.6,-6.6,1,10,8,0,0.72,0
150,69,1766.90046754,1,4.8,-1.6,10,2,99,1,99,-1.42
150,70,2116.90239195,1,0.96,-0.16,3,1,9,4,1.52,-0.1
150,71,4650.21800847,1,-0.44,0.8,1,1,3,8,-0.375,0.72
150,72,3050.08055042,-1,-2.28,0.32,3,2,1,7,-1.42,0.39
150,73,9416.69547177,-1,0.18,-0.24,1,1,6,3,0.12,-0.375
150,74,3300.06176449,1,-0.48,0.98,1,1,3,9,-0.375,1.52
150,75,1550.23505327,1,2.88,0.64,3,1,99,8,99,0.72
150,76,2750.5194998,1,5.4,-0.05,10,0.1,99,4,99,-0.1
150,77,3300.21791683,1,0.39,-0.11,0.5,0.5,7,4,0.39,-0.1
150,78,4900.23184591,1,0.52,-3.4,1,10,7,0,0.39,0
150,79,2383.59410653,-1,-0.36,-0.3,1,1,3,3,-0.375,-0.375
150,80,3583.57724501,1,1.74,-0.66,3,3,9,2,1.52,-0.72
150,81,1566.92905881,-1,-0.52,-0.76,1,1,3,2,-0.375,-0.72
150,82,3283.40111543,1,-0.44,5,0.5,10,3,99,-0.375,99
150,83,2583.84373036,1,0.7,0.84,1,1,8,8,0.72,0.72
150,84,4050.22057435,1,-0.66,0.9,1,1,2,8,-0.72,0.72
150,85,2616.91320532,-1,1.48,-8,2,10,9,0,1.52,0
150,86,2666.76685831,1,-0.92,2.82,2,3,2,9,-0.72,1.52
150,88,8583.35987801,-1,-0.58,-0.5,1,1,2,2,-0.72,-0.72
150,89,8200.19097505,-1,-0.8,0.36,10,3,2,7,-0.72,0.39
150,90,1633.55809252,-1,-0.68,-1.48,2,2,2,1,-0.72,-1.42
150,91,4033.55809252,-1,-5.6,0.44,10,2,0,7,0,0.39
150,92,2083.57302963,-1,-0.54,-0.4,1,1,2,3,-0.72,-0.375
150,93,2800.20307136,-1,-2.58,0.024,3,0.1,1,5,-1.42,0
150,94,1616.77538071,-1,-0.62,0.8,1,10,2,8,-0.72,0.72
150,95,1783.5684477,1,-0.28,0.72,1,1,3,8,-0.375,0.72
150,96,4416.91797053,1,-1.4,0.1,10,0.5,1,6,-1.42,0.12
150,97,4000.22726398,-1,-0.68,-0.02,1,1,2,5,-0.72,0
150,98,2533.58320153,-1,-0.18,-0.78,3,1,4,2,-0.1,-0.72
150,99,1816.91357187,-1,-0.18,-0.8,1,2,4,2,-0.1,-0.72
150,100,1450.2583295,1,0.92,0.44,1,1,9,7,1.52,0.39
150,1,3083.5748624,-1,0.094,-8.2,0.1,10,6,0,0.12,0
150,2,10733.5201541,1,0.4,-0.04,2,0.5,7,5,0.39,0
150,4,2050.24183453,-1,-0.52,-0.8,1,2,3,2,-0.375,-0.72
150,5,8150.1723724,1,0.68,0.08,1,1,8,6,0.72,0.12
150,6,1483.42457493,1,0.14,0.37,1,0.5,6,7,0.12,0.39
150,7,2350.09099723,1,-0.28,0.92,0.5,2,3,8,-0.375,0.72
150,8,2900.22414827,-1,0.014,-0.92,0.1,2,5,1,0,-1.42
150,9,3666.88232308,-1,-0.15,0.02,0.5,0.5,4,5,-0.1,0
150,10,1933.58320153,1,0.58,0.26,1,1,8,7,0.72,0.39
150,11,3800.10923333,1,-1.4,0.034,10,0.1,1,5,-1.42,0
150,12,3933.57000555,-1,1,-9.6,10,10,9,0,1.52,0
150,13,5366.87444215,1,0.56,-0.14,1,1,8,4,0.72,-0.1
150,14,3066.75036334,1,-0.004,0.42,0.1,0.5,5,7,0,0.39
150,15,3783.59557275,-1,-0.52,-0.18,1,1,3,4,-0.375,-0.1
150,16,2833.41073749,1,-0.36,0.76,1,1,3,8,-0.375,0.72
150,17,4133.53371663,-1,-0.062,0.48,0.1,2,4,7,-0.1,0.39
150,18,4316.89029565,1,-0.38,1.26,1,3,3,9,-0.375,1.52
150,19,2083.5327086,1,0.92,0.76,1,1,9,8,1.52,0.72
150,20,2950.06900394,-1,0.066,-3,0.1,3,6,0,0.12,0
150,21,2083.58439283,1,0.44,0.6,1,1,7,8,0.39,0.72
150,22,2583.58567577,1,0.7,-0.1,1,0.1,8,4,0.72,-0.1
150,23,5600.18107807,1,0.94,-0.84,1,1,9,2,1.52,-0.72
150,24,2166.87847425,1,-0.6,0.44,1,1,2,7,-0.72,0.39
150,25,2050.26346127,1,0.86,0.06,1,1,8,6,0.72,0.12
150,26,983.587141993,1,0.62,0.82,1,1,8,8,0.72,0.72
150,27,2483.56020021,1,1.48,0.24,2,1,9,6,1.52,0.12
150,28,2283.55360222,-1,-0.24,-0.24,2,2,4,3,-0.1,-0.375
150,29,3766.90339998,1,2.2,-0.94,10,1,9,1,1.52,-1.42
150,30,4133.38672815,-1,-0.2,0.16,1,1,4,6,-0.1,0.12
150,31,2116.77849643,-1,-0.92,-0.76,2,1,2,2,-0.72,-0.72
150,32,3150.22772217,1,0.12,-0.94,3,1,6,1,0.12,-1.42
150,33,8316.86207092,-1,0.02,-1.68,1,3,5,1,0,-1.42
150,34,1783.583843,1,1.74,-0.08,3,0.5,9,4,1.52,-0.1
150,35,2333.4204512,-1,0.92,-5.8,2,10,9,0,1.52,0
150,36,3933.55607647,-1,0.9,-0.92,1,2,8,1,0.72,-1.42
150,38,6783.5424223,-1,-0.052,0.038,0.1,0.1,4,5,-0.1,0
150,39,5416.72003094,-1,0.3,-0.04,1,1,7,5,0.39,0
150,40,2083.57339618,1,-0.42,0.15,3,0.5,3,6,-0.375,0.12
150,41,4833.53536612,-1,-0.56,-0.12,2,2,2,4,-0.72,-0.1
150,42,2383.60217074,1,0.8,0.14,1,1,8,6,0.72,0.12
150,43,3383.58164367,1,2.34,-1.08,3,3,9,1,1.52,-1.42
150,44,1833.57495404,-1,-9.4,0.3,10,1,0,7,0,0.39
150,45,2116.75320415,-1,0.14,-0.86,1,1,6,2,0.12,-0.72
150,46,1800.25658837,-1,-1.68,-0.76,2,2,1,2,-1.42,-0.72
150,47,3466.74303225,-1,0.04,-2.52,1,3,5,1,0,-1.42
150,48,1933.56927245,-1,-7,-0.2,10,1,0,4,0,-0.1
150,49,1766.92575982,-1,-0.18,-0.86,1,1,4,2,-0.1,-0.72
150,50,1850.24440042,-1,-0.006,-0.78,0.1,1,5,2,0,-0.72
150,51,2933.40652211,1,-0.54,5.6,1,10,2,99,-0.72,99
150,52,1733.42008464,1,0.3,0.05,0.5,0.1,7,5,0.39,0
150,53,8300.04197053,1,-0.23,0.06,0.5,1,4,6,-0.1,0.12
150,54,2833.4415281,1,0.66,-0.4,1,1,8,3,0.72,-0.375
150,55,1366.97671094,-1,-0.78,-0.06,1,1,2,4,-0.72,-0.1
150,56,2400.10446812,1,0.24,0.054,2,0.1,6,5,0.12,0
150,57,3233.53536613,1,0.7,-0.34,1,1,8,3,0.72,-0.375
150,58,5766.87334248,-1,-0.72,0.64,2,2,2,8,-0.72,0.72
150,59,1100.09365475,1,6,-0.2,10,0.5,99,4,99,-0.1
150,60,1700.23917701,-1,-2.46,0.008,3,0.1,1,5,-1.42,0
150,61,2066.90541603,-1,-10,0.88,10,2,0,8,0,0.72
150,62,2383.40203181,1,0.52,-0.042,2,0.1,7,5,0.39,0
150,64,9966.839986,-1,-7.2,-0.82,10,1,0,2,0,-0.72
150,65,2600.26318635,1,1.92,-0.29,2,0.5,9,3,1.52,-0.375
150,66,3283.55873399,-1,-1.92,-0.062,3,0.1,1,4,-1.42,-0.1
150,67,3050.08751496,1,2.2,-0.36,10,2,9,3,1.52,-0.375
150,68,3233.57165505,-1,-0.28,-0.58,1,1,3,2,-0.375,-0.72
150,69,3666.77089042,1,0.02,0.03,1,0.5,5,5,0,0
150,70,1500.08485744,1,0.42,0.1,1,1,7,6,0.39,0.12
150,71,1600.25292282,-1,-1.24,-3.2,2,10,1,0,-1.42,0
150,72,1566.90413309,-1,-0.034,0.06,0.1,0.5,5,6,0,0.12
150,73,1683.63681016,-1,-0.68,-0.06,1,1,2,4,-0.72,-0.1
150,74,1500.53058808,-1,-0.48,0.02,1,1,3,5,-0.375,0
150,76,2500.23917701,-1,-0.09,-3,0.5,10,4,0,-0.1,0
150,77,1933.56047513,1,-0.01,2.64,0.5,3,5,9,0,1.52
150,78,3016.72736203,1,0.5,-0.26,0.5,0.5,7,3,0.39,-0.375
150,79,7816.70133664,-1,-0.048,-0.28,0.1,1,5,3,0,-0.375
150,80,1233.41843514,1,0.46,0.44,0.5,1,7,7,0.39,0.39
150,81,1667.13268001,1,0.04,0.9,2,1,5,8,0,0.72
150,82,3916.74037473,1,0,-0.004,10,0.1,5,5,0,0
150,83,10266.8178094,1,-0.06,-0.064,1,0.1,4,4,-0.1,-0.1
150,84,3900.14497243,1,5.2,-0.22,10,1,99,4,99,-0.1
150,85,5633.5452631,-1,0.068,-9,0.1,10,6,0,0.12,0
150,86,7150.22222385,-1,-1.32,-0.32,3,1,1,3,-1.42,-0.375
150,87,3633.5185046,1,1.14,-0.16,3,2,9,4,1.52,-0.1
150,88,2983.58677544,1,2.1,0.008,3,0.1,9,5,1.52,0
150,89,2900.24834088,-1,0.62,-0.76,1,1,8,2,0.72,-0.72
150,90,2866.90908158,1,2.04,1.36,3,2,9,9,1.52,1.52
150,91,1816.90000935,1,0.16,0.9,0.5,3,6,8,0.12,0.72
150,92,1900.41109122,1,0.24,0.74,1,1,6,8,0.12,0.72
150,93,1233.62223961,-1,-0.37,-1.2,0.5,3,3,1,-0.375,-1.42
150,94,4816.87984883,1,-0.48,-0.004,2,0.1,3,5,-0.375,0
150,95,3650.20297972,-1,0.2,-0.24,0.5,1,6,3,0.12,-0.375
150,96,9150.17713761,-1,-4,-3,10,10,0,0,0,0
150,97,1216.76438407,-1,-0.36,-0.68,1,1,3,2,-0.375,-0.72
150,98,3833.37884722,-1,-1,0.008,2,0.1,1,5,-1.42,0
150,99,3316.8979933,-1,-8.2,0.25,10,0.5,0,7,0,0.39
150,100,2983.57577879,-1,0.46,-0.74,1,1,7,2,0.39,-0.72
151,2,5172.05333961,1,1.62,8.2,3,10,9,99,1.52,99
151,7,7725.04636915,-1,-7.4,0.058,10,0.1,0,5,0,0
151,9,10727.3338035,1,1.48,0.32,2,2,9,7,1.52,0.39
151,12,6923.80977849,1,0.6,0.44,10,1,8,7,0.72,0.39
151,13,9809.8536048,1,-0.8,-0.2,10,2,2,4,-0.72,-0.1
151,15,6540.01898333,-1,-1.88,-0.16,2,0.5,1,4,-1.42,-0.1
151,16,7975.14890257,1,1.2,-0.076,3,0.1,9,4,1.52,-0.1
151,17,6640.03211362,1,-1.96,8.6,2,10,1,99,-1.42,99
151,18,9759.91885062,-1,0.04,-0.74,1,1,5,2,0,-0.72
151,19,6873.69654854,-1,0.048,-0.72,0.1,1,5,2,0,-0.72
151,20,4771.62163258,1,-0.07,1.28,0.1,2,4,9,-0.1,1.52
151,22,5555.90392716,-1,-1.72,0.52,2,1,1,7,-1.42,0.39
151,23,9493.05732287,-1,-0.48,-0.78,1,1,3,2,-0.375,-0.72
151,24,5688.99546689,-1,0.24,-1.08,2,2,6,1,0.12,-1.42
151,25,7657.70001229,-1,0.14,-0.4,1,1,6,3,0.12,-0.375
151,26,8058.22846881,1,0.4,-0.28,1,1,7,3,0.39,-0.375
151,27,4037.43093454,-1,-9.4,0.36,10,3,0,7,0,0.39
151,28,4721.58922751,1,-0.02,7.2,0.1,10,5,99,0,99
151,29,11128.4812163,1,-0.058,0.6,0.1,1,4,8,-0.1,0.72
151,30,5171.86284528,-1,-0.36,-1.32,3,3,3,1,-0.375,-1.42
151,32,5955.07218203,-1,0.1,-2.46,0.5,3,6,1,0.12,-1.42
151,33,6057.550321,1,-0.42,-0.024,3,0.1,3,5,-0.375,0
151,34,5670.89970714,1,0.9,-0.094,3,0.1,8,4,0.72,-0.1
151,35,11211.2263659,1,-0.03,-0.002,0.5,0.1,5,5,0,0
151,36,3937.42201075,1,-1.08,2.16,2,3,1,9,-1.42,1.52
151,38,3937.30633202,1,-0.16,0.9,1,1,4,8,-0.1,0.72
151,39,4421.24696869,1,0.68,-0.38,1,1,8,3,0.72,-0.375
151,40,2135.85791407,1,0.52,-0.38,1,1,7,3,0.39,-0.375
151,41,2669.55723288,1,0.068,2.34,0.1,3,6,9,0.12,1.52
151,42,2986.79940376,-1,-0.8,0.16,1,1,2,6,-0.72,0.12
151,43,3737.42549614,1,0.24,-0.12,1,0.5,6,4,0.12,-0.1
151,44,6557.53214291,-1,-1.08,-0.11,3,0.5,1,4,-1.42,-0.1
151,45,2219.00478429,1,0.28,-0.04,1,0.1,7,5,0.39,0
151,46,5822.55723318,-1,-0.18,0.04,0.5,0.5,4,5,-0.1,0
151,47,3987.69779186,-1,0.62,-4.4,1,10,8,0,0.72,0
151,48,6106.01971106,1,0,0.74,0.5,1,5,8,0,0.72
151,49,3737.27586494,-1,-0.68,-0.22,1,1,2,4,-0.72,-0.1
151,50,3287.06895023,-1,0.07,-0.26,0.1,1,6,3,0.12,-0.375
151,51,7373.99445884,-1,-0.16,0.08,2,0.5,4,6,-0.1,0.12
151,52,2786.28368692,-1,0.026,-7.6,0.1,10,5,0,0,0
151,53,11527.9334099,-1,1.76,-0.78,2,3,9,2,1.52,-0.72
151,55,7607.63726033,1,-0.27,0.04,0.5,2,3,5,-0.375,0
151,56,2436.09230622,-1,-0.82,0.08,1,1,2,6,-0.72,0.12
151,58,9292.81653082,1,0.08,-0.27,2,0.5,6,3,0.12,-0.375
151,59,3486.94768286,1,-1.74,4,3,10,1,99,-1.42,99
151,60,4354.40358899,1,0.38,0.08,1,1,7,6,0.39,0.12
151,61,2185.99097466,-1,0.082,-0.034,0.1,0.1,6,5,0.12,0
151,62,3970.7407916,-1,-0.92,0.18,1,1,2,6,-0.72,0.12
151,63,2802.98679489,1,0.13,2.76,0.5,3,6,9,0.12,1.52
151,64,2452.79331095,1,0.94,-0.16,1,1,9,4,1.52,-0.1
151,65,6022.926023,1,0.76,-0.15,1,0.5,8,4,0.72,-0.1
151,66,2919.85146249,1,2.2,1.92,10,3,9,9,1.52,1.52
151,67,5272.25996888,1,-0.34,0.96,1,1,3,9,-0.375,1.52
151,68,3871.12487504,-1,-0.66,-2.22,1,3,2,1,-0.72,-1.42
151,69,3335.62787863,1,-0.24,-0.086,3,0.1,4,4,-0.1,-0.1
151,70,5973.78449442,1,1.44,-0.24,3,3,9,3,1.52,-0.375
151,71,2502.56942001,-1,-0.82,0.04,1,1,2,5,-0.72,0
151,72,2736.26540368,-1,-0.068,-0.034,0.1,0.1,4,5,-0.1,0
151,73,8725.79903208,1,-0.16,-0.31,1,0.5,4,3,-0.1,-0.375
151,74,1784.02419579,-1,-0.9,0.34,1,1,2,7,-0.72,0.39
151,75,2419.46010781,1,1.92,1.68,3,3,9,9,1.52,1.52
151,76,4539.03165782,-1,-1.38,-0.38,3,0.5,1,3,-1.42,-0.375
151,77,5021.52135264,1,-0.8,-0.06,10,3,2,4,-0.72,-0.1
151,78,9526.23037856,1,0.16,0.84,2,1,6,8,0.12,0.72
151,79,8074.75340148,1,0.74,0.34,1,1,8,7,0.72,0.39
151,80,8608.37910656,-1,-0.5,0.42,1,3,3,7,-0.375,0.39
151,81,5322.2533136,1,0.84,-0.12,3,1,8,4,0.72,-0.1
151,82,7257.28573219,-1,-0.56,0.44,1,2,2,7,-0.72,0.39
151,83,2419.33511469,-1,-0.48,-0.046,0.5,0.1,3,4,-0.375,-0.1
151,84,2068.99620604,1,0.56,0.92,1,1,8,8,0.72,0.72
151,85,2069.09866435,-1,-1,-0.28,1,1,1,3,-1.42,-0.375
151,86,4771.46358839,1,-0.66,1.36,3,2,2,9,-0.72,1.52
151,87,6155.34902978,-1,3.4,-6.6,10,10,99,0,99,0
151,88,2036.10077931,1,1,1.56,1,2,9,9,1.52,1.52
151,89,4288.14551363,1,7,-0.064,10,0.1,99,4,99,-0.1
