,choice,correct,earnings,face_mult,face_val_base,first_image,house_mult,house_val_base,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial,face_val_total,house_val_total
5078,0.0,1.0,244.6,10.0,-0.72,0.0,1.0,-0.36,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,2.0690049195,"[0.26736781000317933, 0.8345676905387336, 1.2016427582257165, 1.5516878128396456, 1.752209238494288, 2.0690049195009124]",-7.56,9.0,-7.2,-0.36
5079,0.0,1.0,244.6,0.5,-0.36,0.0,1.0,-0.08,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,4.12107567402,"[0.38391007946393074, 1.0513775835042907, 2.2025387426110683, 4.121075674023814]",-0.26,10.0,-0.18,-0.08
5080,0.0,1.0,244.6,3.0,-0.46,1.0,2.0,-0.34,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,1.65190135278,"[0.4506792445008614, 1.1178264536533788, 1.651901352779987]",-2.06,11.0,-1.38,-0.68
5081,0.0,1.0,244.6,3.0,-0.6,1.0,2.0,0.28,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,137,3.0,3.52037823641,"[0.4673363814426921, 1.1681956791435368, 2.2190204084331526, 3.520378236412853]",-1.24,12.0,-1.8,0.56
5082,0.0,1.0,244.6,1.0,0.64,0.0,3.0,-0.56,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,137,3.0,2.18578786082,"[0.4006068776866414, 1.084755555808897, 2.1857878608234387]",-1.04,13.0,0.64,-1.68
5083,1.0,1.0,245.8,1.0,0.48,0.0,1.0,0.72,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,1.85208836173,"[0.20038261117224465, 0.8342284664031467, 1.2347830633111698, 1.4515662149588024, 1.8520883617275103]",1.2,14.0,0.48,0.72
5084,1.0,0.0,245.76,1.0,-0.58,1.0,1.0,0.54,"[1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",1.0,7.0,137,3.0,5.33876562677,"[0.4172357709899188, 1.067876676252581, 2.5195495560192285, 3.169942277813334, 3.537093663419455, 4.788196442323169, 5.338765626770055]",-0.04,15.0,-0.58,0.54
5085,0.0,1.0,245.76,3.0,-0.74,0.0,0.1,0.62,"[0, 1]","['space', 'j']",1.0,2.0,137,3.0,2.33587966767,"[0.4005089263418995, 2.3358796676743623]",-2.158,16.0,-2.22,0.062
5086,1.0,1.0,245.94,1.0,0.4,1.0,1.0,-0.22,"[1, 0]","['space', 'f']",0.0,2.0,137,3.0,1.50189367592,"[0.43461342119690016, 1.5018936759188364]",0.18,17.0,0.4,-0.22
5087,1.0,1.0,247.14,1.0,-0.08,0.0,2.0,0.64,"[0, 1]","['space', 'f']",1.0,2.0,137,3.0,1.4849565063,"[0.33394197374354917, 1.484956506297749]",1.2,18.0,-0.08,1.28
5088,1.0,1.0,247.83,0.5,0.62,0.0,1.0,0.38,"[0, 1]","['space', 'f']",1.0,2.0,137,3.0,1.85207303805,"[0.2670544257930487, 1.852073038051003]",0.69,19.0,0.31,0.38
5089,0.0,1.0,247.83,1.0,-0.5,0.0,1.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,137,3.0,1.96860689451,"[0.4842161623928405, 1.9686068945129591]",-1.0,20.0,-0.5,-0.5
5090,0.0,1.0,247.83,10.0,-1.0,1.0,1.0,0.9,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,1.70190581467,"[0.4339704277076635, 1.2180997859791205, 1.7019058146743191]",-9.1,21.0,-10.0,0.9
5091,1.0,1.0,252.91,10.0,0.66,1.0,2.0,-0.76,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,2.33601187194,"[0.6675504321729022, 1.5019955332986683, 1.8687133489956977, 2.336011871943356]",5.08,22.0,6.6,-1.52
5092,0.0,1.0,252.91,1.0,-0.42,1.0,1.0,-0.18,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,2.2862288522,"[0.38443829561038, 1.0352588784930958, 2.286228852199656]",-0.6,23.0,-0.42,-0.18
5093,0.0,1.0,252.91,0.5,-0.82,0.0,0.1,0.68,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,137,3.0,2.30242087049,"[0.36745245078191147, 1.151244988632243, 1.6684830731965121, 2.002307264955107, 2.3024208704869125]",-0.342,24.0,-0.41,0.068
5094,1.0,1.0,254.93,0.1,-0.8,0.0,3.0,0.7,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,137,3.0,1.76855449355,"[0.30058172882945655, 0.9344816676248229, 1.3681381101941952, 1.768554493547981]",2.02,25.0,-0.08,2.1
5095,0.0,1.0,254.93,0.1,-0.98,0.0,0.5,0.04,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,2.53588429482,"[0.2673080176177791, 0.9177220723740902, 1.3682090197562502, 1.8687217619944931, 2.218855453560991, 2.5358842948239726]",-0.078,26.0,-0.098,0.02
5096,0.0,1.0,254.93,1.0,-0.68,0.0,1.0,-0.34,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,137,3.0,2.05230241246,"[0.31677404758102057, 0.8344520118034779, 1.3850608575307888, 1.751849582790328, 2.0523024124577205]",-1.02,27.0,-0.68,-0.34
5097,0.0,1.0,254.93,1.0,-0.82,1.0,0.1,0.86,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,2.38587781982,"[0.5340496601297673, 1.1848657360487778, 2.385877819819598]",-0.734,28.0,-0.82,0.086
5098,0.0,1.0,254.93,0.5,-0.5,1.0,3.0,-0.26,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,137,3.0,3.17117478216,"[0.6012241514363268, 1.1349408971805133, 1.5353341447871571, 1.9025354074583447, 3.1711747821559584]",-1.03,29.0,-0.25,-0.78
5099,0.0,1.0,254.93,2.0,0.12,0.0,10.0,-0.56,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,1.71849745041,"[0.3165736379282862, 0.9676120573899425, 1.368158541763023, 1.718497450410723]",-5.36,30.0,0.24,-5.6
5100,0.0,1.0,254.93,10.0,-0.26,0.0,2.0,-0.6,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'j']",0.0,7.0,137,3.0,5.35546903521,"[0.3507117847789232, 0.8509586161580955, 1.268116266443485, 1.7352011593116003, 2.8363951140909194, 3.687151217346127, 5.3554690352066245]",-3.8,31.0,-2.6,-1.2
5101,1.0,1.0,264.13,1.0,-0.6,1.0,10.0,0.98,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,2.00221892847,"[0.26729119162018833, 1.1011870441016072, 2.002218928466391]",9.2,32.0,-0.6,9.8
5102,1.0,1.0,264.19,1.0,0.36,0.0,1.0,-0.3,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,5.28887323804,"[0.46738265293697623, 1.067888394358306, 2.7364592031149186, 3.487194664476192, 5.288873238040196]",0.06,33.0,0.36,-0.3
5103,0.0,1.0,264.19,1.0,0.12,1.0,10.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,3.35334956041,"[0.4670509404081713, 1.7851154819313706, 3.3533495604056043]",-4.88,34.0,0.12,-5.0
5104,1.0,1.0,264.434,0.1,0.24,1.0,1.0,0.22,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,4.62142977114,"[0.31730466744147634, 1.218406559975847, 2.9694878556856565, 4.6214297711394465]",0.244,35.0,0.024,0.22
5105,1.0,0.0,260.114,2.0,0.84,1.0,10.0,-0.6,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.76882851694,"[0.3007872463745116, 1.0680885035467327, 1.4349523448681794, 1.7688285169415394]",-4.32,36.0,1.68,-6.0
5106,0.0,1.0,260.114,0.1,-0.88,1.0,1.0,-0.34,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,137,3.0,2.61956959698,"[0.5343023505620295, 1.134990774245125, 2.0189400642934743, 2.3193285946113065, 2.6195695969840926]",-0.428,37.0,-0.088,-0.34
5107,0.0,1.0,260.114,2.0,-0.42,0.0,0.5,0.28,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,137,3.0,2.46941288986,"[0.4506513013257063, 1.0678953050360178, 1.7686067743270542, 2.1689741820086965, 2.469412889855903]",-0.7,38.0,-0.84,0.14
5108,0.0,1.0,260.114,1.0,-0.98,0.0,1.0,-0.34,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,2.25252457572,"[0.9011881257729328, 1.4860724305121948, 1.9017941621600585, 2.2525245757219636]",-1.32,39.0,-0.98,-0.34
5109,0.0,1.0,260.114,1.0,-0.42,0.0,1.0,-0.54,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,2.8366261711,"[0.36744313638973836, 0.9012268856604351, 1.4518264169964823, 2.102299362744816, 2.536301038734564, 2.836626171097123]",-0.96,40.0,-0.42,-0.54
5110,1.0,1.0,261.314,3.0,0.14,1.0,1.0,0.78,"[1, 0]","['space', 'f']",0.0,2.0,137,3.0,1.81852079648,"[0.45063086975733313, 1.8185207964825167]",1.2,41.0,0.42,0.78
5111,1.0,1.0,263.684,0.5,-0.9,1.0,3.0,0.94,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,2.01876489364,"[0.4341525090421783, 1.1683528219455184, 2.018764893637126]",2.37,42.0,-0.45,2.82
5112,1.0,1.0,263.764,1.0,-0.28,1.0,1.0,0.36,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,1.96908403174,"[0.40039985782004806, 1.0514599107082176, 1.9690840317371112]",0.08,43.0,-0.28,0.36
5113,1.0,1.0,263.904,1.0,-0.22,1.0,1.0,0.36,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.85199461688,"[0.4338598568647285, 1.0177778685847443, 1.4848267057423072, 1.8519946168817114]",0.14,44.0,-0.22,0.36
5114,1.0,1.0,264.224,1.0,-0.52,0.0,1.0,0.84,"[0, 1]","['space', 'f']",1.0,2.0,137,3.0,1.51878848008,"[0.3340988160807683, 1.5187884800807296]",0.32,45.0,-0.52,0.84
5115,0.0,1.0,264.224,1.0,-0.86,1.0,1.0,-0.18,"[1, 0]","['space', 'j']",0.0,2.0,137,3.0,1.75246703682,"[0.2673203366521193, 1.752467036818416]",-1.04,46.0,-0.86,-0.18
5116,1.0,1.0,265.568,2.0,0.7,1.0,0.1,-0.56,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.86883503701,"[0.2838930431407789, 1.0679424779218607, 1.468422259232284, 1.8688350370148328]",1.344,47.0,1.4,-0.056
5117,0.0,1.0,265.568,3.0,-0.92,1.0,1.0,0.7,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,137,3.0,3.30342382014,"[0.3173040665133158, 0.8843365884631567, 2.2858033948250522, 2.7863855443047214, 3.303423820144417]",-2.06,48.0,-2.76,0.7
5118,0.0,1.0,265.568,0.1,0.06,0.0,10.0,-0.48,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,2.05221557829,"[0.3172809307661737, 0.8845225758323068, 1.28483199391394, 2.052215578290088]",-4.794,49.0,0.006,-4.8
5119,1.0,1.0,269.668,10.0,0.14,1.0,3.0,0.9,"[1, 0]","['space', 'f']",0.0,2.0,137,3.0,1.85213072719,"[0.43425015992124827, 1.852130727185795]",4.1,50.0,1.4,2.7
5120,0.0,1.0,269.668,2.0,-0.14,1.0,0.5,0.08,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,137,3.0,4.97196247923,"[0.2502551692614361, 0.8679054006342994, 1.7854063313225197, 4.1211009130202, 4.504660951635742, 4.971962479226022]",-0.24,51.0,-0.28,0.04
5121,1.0,1.0,271.048,1.0,0.76,1.0,1.0,0.62,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,2.43618394782,"[0.31730346558470046, 1.2182139623928379, 2.0691818929426518, 2.4361839478169713]",1.38,52.0,0.76,0.62
5122,0.0,1.0,271.048,2.0,-0.04,1.0,3.0,0.0,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,137,3.0,4.5203262561,"[0.3995366240378644, 1.050173322801129, 2.034486084448872, 2.7018135721500585, 4.5203262560980875]",-0.08,53.0,-0.08,0.0
5123,0.0,1.0,271.048,1.0,-0.02,1.0,0.1,0.02,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,137,3.0,4.50480307123,"[0.5174201658983293, 1.585252673906325, 2.6530455206338956, 4.504803071225069]",-0.018,54.0,-0.02,0.002
5124,1.0,1.0,272.328,3.0,0.52,1.0,2.0,-0.14,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.75220112596,"[0.36756001698267937, 1.0181203978272606, 1.4351542568429068, 1.7522011259598003]",1.28,55.0,1.56,-0.28
5125,1.0,1.0,278.808,1.0,0.28,1.0,10.0,0.62,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,2.00193408836,"[0.3001169106382804, 0.8176722854477703, 1.4680118250707892, 2.0019340883600307]",6.48,56.0,0.28,6.2
5126,1.0,1.0,290.808,10.0,1.0,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,137,3.0,1.91915829148,"[0.4508297770880745, 1.9191582914763785]",12.0,57.0,10.0,2.0
5127,1.0,1.0,297.288,3.0,0.16,1.0,10.0,0.6,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,2.26959965843,"[0.5007936763095131, 1.468720319766362, 1.835811912987083, 2.2695996584325258]",6.48,58.0,0.48,6.0
5128,0.0,1.0,297.288,2.0,0.16,0.0,2.0,-0.94,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,3.13709372351,"[0.5172209581023708, 1.0517120002114098, 1.5020622363617804, 2.3697386832391203, 2.786764129255971, 3.1370937235124075]",-1.56,59.0,0.32,-1.88
5129,1.0,1.0,298.328,1.0,0.72,0.0,1.0,0.32,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,2.23579592829,"[0.5508350953059562, 1.0012508326617535, 1.4183865490567769, 1.8354910171710799, 2.235795928289008]",1.04,60.0,0.72,0.32
5130,0.0,0.0,298.278,0.5,0.34,0.0,2.0,-0.06,"[0, 1]","['space', 'j']",1.0,2.0,137,3.0,3.15347833938,"[0.7342688187518434, 3.1534783393817634]",0.05,61.0,0.17,-0.12
5131,0.0,1.0,298.278,1.0,0.22,1.0,3.0,-0.2,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,2.23577609765,"[0.350613232505566, 0.9179804716268336, 2.2357760976483405]",-0.38,62.0,0.22,-0.6
5132,0.0,1.0,298.278,0.1,0.7,0.0,2.0,-0.78,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,137,3.0,1.83545736517,"[0.28373259523323213, 0.8508699792055268, 1.8354573651749888]",-1.49,63.0,0.07,-1.56
5133,1.0,1.0,302.278,10.0,0.96,0.0,10.0,-0.56,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,5.28831106943,"[0.5673711451563577, 1.451633518950075, 2.0355226861029223, 3.336754920027488, 5.288311069433803]",4.0,64.0,9.6,-5.6
5134,0.0,1.0,302.278,3.0,-0.14,0.0,0.5,-0.9,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,137,3.0,2.50260908129,"[0.38412521186455706, 0.9512568870159157, 2.5026090812916664]",-0.87,65.0,-0.42,-0.45
5135,1.0,1.0,302.538,1.0,0.24,0.0,1.0,0.02,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,137,3.0,5.58918514998,"[0.25072058838122757, 0.7176143859878721, 1.151363071081505, 1.568027960001018, 2.018783221956255, 2.6695473175605002, 5.589185149975492]",0.26,66.0,0.24,0.02
5136,0.0,1.0,302.538,10.0,-0.78,1.0,3.0,-0.2,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,1.80195169556,"[0.2836971404512951, 0.867513895720549, 1.8019516955646395]",-8.4,67.0,-7.8,-0.6
5137,0.0,0.0,301.968,3.0,0.16,0.0,0.1,0.9,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,1.93552878553,"[0.367357203615029, 0.9847319092732505, 1.418455956298203, 1.9355287855269125]",0.57,68.0,0.48,0.09
5138,1.0,1.0,302.588,1.0,0.38,0.0,1.0,0.24,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,137,3.0,3.73736450189,"[1.4349802880433344, 2.0189004030125943, 2.4692061704536172, 2.869664017874129, 3.069804755327823, 3.2534998826686206, 3.737364501891534]",0.62,69.0,0.38,0.24
5139,0.0,1.0,302.588,3.0,-0.8,1.0,0.1,0.74,"[1, 0]","['space', 'j']",0.0,2.0,137,3.0,1.46836607242,"[0.3839368207818552, 1.4683660724185756]",-2.326,70.0,-2.4,0.074
5140,1.0,0.0,302.548,1.0,-0.62,0.0,1.0,0.58,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,137,3.0,3.53727003593,"[0.400728265242833, 1.9187298294591528, 3.5372700359321243]",-0.04,71.0,-0.62,0.58
5141,1.0,1.0,303.488,3.0,0.5,0.0,1.0,-0.56,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,6.32330433753,"[0.6677883998572725, 1.4850899124239731, 4.4882042243471005, 5.856078827396232, 6.323304337532136]",0.94,72.0,1.5,-0.56
5142,1.0,1.0,303.998,0.5,-0.3,1.0,3.0,0.22,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,3.05340271253,"[0.3006944029220904, 0.9338858470218838, 3.053402712530442]",0.51,73.0,-0.15,0.66
5143,1.0,1.0,305.478,1.0,0.56,0.0,1.0,0.92,"[0, 1]","['space', 'f']",1.0,2.0,137,3.0,1.25134405169,"[0.26708507314651797, 1.2513440516941046]",1.48,74.0,0.56,0.92
5144,1.0,1.0,305.658,1.0,-0.68,0.0,1.0,0.86,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,5.6056869469,"[0.4008286203015814, 1.2346457511503104, 2.018801850739692, 3.2534638269589777, 5.605686946902097]",0.18,75.0,-0.68,0.86
5145,0.0,0.0,305.288,3.0,-0.04,0.0,0.5,0.98,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,137,3.0,2.93633853667,"[0.31736055379133177, 1.7184698076998757, 2.9363385366732473]",0.37,76.0,-0.12,0.49
5146,1.0,1.0,305.428,1.0,0.92,0.0,1.0,-0.78,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,137,3.0,3.03665273214,"[0.40064143107520067, 1.051462614886077, 3.0366527321366448]",0.14,77.0,0.92,-0.78
5147,0.0,1.0,305.428,1.0,-0.8,1.0,1.0,-0.24,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,137,3.0,2.46829456193,"[0.2994051108362328, 0.9671878018725693, 1.400669073786048, 1.784301824749491, 2.1513098889090543, 2.468294561926996]",-1.04,78.0,-0.8,-0.24
5148,0.0,1.0,305.428,2.0,-0.94,0.0,2.0,0.06,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,137,3.0,2.26925502594,"[0.534061077772094, 1.4683282139239964, 1.9355654421651707, 2.2692550259407653]",-1.76,79.0,-1.88,0.12
5149,1.0,1.0,306.228,1.0,0.46,1.0,1.0,0.34,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,2.26957351804,"[0.6677694706086186, 1.4683862035226412, 1.8691234826928849, 2.269573518042307]",0.8,80.0,0.46,0.34
5150,1.0,1.0,308.388,3.0,0.68,1.0,0.5,0.24,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.635116819,"[0.2506091161449149, 0.7342805368571135, 1.1847440480278237, 1.6351168189967211]",2.16,81.0,2.04,0.12
5151,1.0,1.0,310.778,10.0,0.2,1.0,0.5,0.78,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,137,3.0,2.45271819488,"[0.38389475578696874, 0.8345541696471628, 1.2180267731673666, 2.168951647189715, 2.452718194883346]",2.39,82.0,2.0,0.39
5152,0.0,1.0,310.778,1.0,-0.26,0.0,1.0,-0.5,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,2.16907904403,"[0.36717091578157124, 0.8343609711364479, 1.268213316395304, 1.685438571135819, 1.8852611169513693, 2.1690790440306955]",-0.76,83.0,-0.26,-0.5
5153,0.0,1.0,310.778,0.5,-0.24,0.0,0.1,-0.76,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,137,3.0,1.96898788318,"[0.30069380199347506, 0.78435530738534, 1.2181478602587958, 1.6519295964199046, 1.96898788317867]",-0.196,84.0,-0.12,-0.076
5154,0.0,1.0,310.778,0.1,-0.78,0.0,2.0,-0.86,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,137,3.0,2.00200499792,"[0.3175714796934699, 0.8678489133562834, 1.2680402489886546, 1.6519878864837665, 2.0020049979229952]",-1.798,85.0,-0.078,-1.72
5155,1.0,1.0,311.318,2.0,0.46,1.0,0.5,-0.76,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'f']",0.0,6.0,137,3.0,4.40452823658,"[0.3341516977880019, 1.0014121819622233, 1.4520649856094678, 1.7516272392476822, 2.753037317959752, 4.404528236578699]",0.54,86.0,0.92,-0.38
5156,0.0,1.0,311.318,3.0,-0.16,0.0,0.1,-0.56,"[0, 1, 0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'space', 'space', 'j']",1.0,8.0,137,3.0,2.93659032571,"[0.3165682295721126, 0.834327619605574, 1.2516481215125168, 1.5852205242326818, 1.9856107671967038, 2.3692321005191843, 2.652971906893981, 2.9365903257130412]",-0.536,87.0,-0.48,-0.056
5157,0.0,1.0,311.318,3.0,-0.56,1.0,1.0,0.3,"[1, 0]","['space', 'j']",0.0,2.0,137,3.0,1.4517558079,"[0.40087218761709664, 1.451755807898735]",-1.38,88.0,-1.68,0.3
5158,0.0,1.0,311.318,1.0,-0.36,1.0,1.0,0.34,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,2.43609470994,"[0.33384492379173025, 1.0674788615897342, 2.4360947099366967]",-0.02,89.0,-0.36,0.34
5159,1.0,1.0,311.678,1.0,0.08,0.0,1.0,0.28,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,1.98557801659,"[0.3006322068231384, 0.7843228572464795, 1.234789673524574, 1.6517556276203322, 1.9855780165935357]",0.36,90.0,0.08,0.28
5160,1.0,1.0,312.098,1.0,0.52,1.0,1.0,-0.1,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,137,3.0,1.53515717135,"[0.20055207300811162, 0.6678004184259407, 1.0680506450516987, 1.5351571713454177]",0.42,91.0,0.52,-0.1
5161,1.0,1.0,313.338,2.0,0.62,1.0,10.0,0.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,2.6701344247,"[0.26774218845548603, 0.8014868773743729, 2.6701344246994267]",1.24,92.0,1.24,0.0
5162,1.0,1.0,313.758,1.0,0.8,0.0,1.0,-0.38,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,137,3.0,3.40360040298,"[0.417329515835263, 0.8676989816967762, 1.251665548438723, 2.16914604755857, 2.93644490101633, 3.086758750946501, 3.403600402983102]",0.42,93.0,0.8,-0.38
5163,0.0,1.0,313.758,0.1,-1.0,0.0,0.5,0.1,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'j']",1.0,6.0,137,3.0,5.85586609871,"[0.4340515530548146, 1.0178580925385177, 1.518500034403587, 2.1186304959792324, 2.552860224333017, 5.855866098709157]",-0.05,94.0,-0.1,0.05
5164,0.0,1.0,313.758,0.1,0.82,0.0,0.5,-0.7,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,137,3.0,1.76894509707,"[0.40077183255925775, 0.9178876281748671, 1.7689450970701728]",-0.268,95.0,0.082,-0.35
5165,1.0,1.0,313.798,1.0,0.44,0.0,1.0,-0.4,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,137,3.0,4.48808584143,"[0.48437180287237425, 1.0514584083866794, 1.5353019951126043, 2.2524713935499676, 2.6031158743371634, 3.036781631298254, 4.488085841433531]",0.04,96.0,0.44,-0.4
5166,0.0,1.0,313.798,0.1,0.56,1.0,1.0,-0.52,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,137,3.0,1.90224065203,"[0.3506883485670187, 1.1013901579326557, 1.9022406520316508]",-0.464,97.0,0.056,-0.52
5167,1.0,1.0,313.978,1.0,0.04,1.0,1.0,0.14,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,137,3.0,2.45262985839,"[0.4841563700074403, 1.3012833128468628, 2.4526298583941752]",0.18,98.0,0.04,0.14
5168,1.0,1.0,316.438,3.0,-0.98,1.0,10.0,0.54,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,137,3.0,2.53601499677,"[0.2837386045175663, 0.7510587608912829, 1.1347011267107519, 1.501640084094106, 2.5360149967718826]",2.46,99.0,-2.94,5.4
5169,1.0,1.0,317.238,1.0,0.1,0.0,1.0,0.7,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,137,3.0,3.03678643873,"[0.33385393771914096, 0.7009578499737472, 1.1347498019185878, 1.9356727079011762, 3.036786438726267]",0.8,100.0,0.1,0.7
5170,1.0,1.0,5.18,1.0,-0.22,1.0,10.0,0.54,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,138,0.0,34.7991433583,"[18.83281410654672, 20.816327144032584, 29.79958249254514, 34.79914335827743]",5.18,1.0,-0.22,5.4
5171,0.0,1.0,5.18,0.5,-0.5,0.0,1.0,-0.16,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,138,0.0,43.6322349478,"[8.100022176647144, 9.933261854884222, 33.065701890880064, 39.48237726325533, 43.63223494783006]",-0.41,2.0,-0.25,-0.16
