,correct,earnings,face_mult,face_val,first_image,house_mult,house_val,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial
123,1.0,87.5,1.0,-0.5,0.0,2.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.3522003489,"[0.6014009568079928, 1.3522003489033523]",-1.0,24.0
124,1.0,89.75,2.0,1.0,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.80167173755,"[0.6845533590094419, 1.8016717375467124]",2.25,25.0
125,1.0,92.5,3.0,1.0,1.0,1.0,-0.25,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.45172368827,"[0.6175149947994214, 1.4517236882675206]",2.75,26.0
126,1.0,94.25,1.0,0.75,1.0,2.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.53540851776,"[0.7010679193335818, 1.5354085177550587]",1.75,27.0
127,1.0,94.25,2.0,-1.0,1.0,2.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,116,1.0,3.05338184471,"[2.2525120532282017, 3.0533818447092926]",-4.0,28.0
128,1.0,96.25,3.0,1.0,0.0,2.0,-0.5,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.85254348206,"[0.5845540801292373, 1.852543482062174]",2.0,29.0
129,1.0,98.25,2.0,0.75,0.0,2.0,0.25,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,116,1.0,1.73565916721,"[0.6014403179669898, 1.502171474036004, 1.7356591672141803]",2.0,30.0
130,1.0,100.0,1.0,1.0,0.0,3.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.16849490739,"[0.4339841245327989, 1.168494907387867]",1.75,31.0
131,1.0,100.0,3.0,0.75,0.0,3.0,-0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,116,1.0,2.85212102565,"[0.4666328541297844, 1.284051759625072, 1.767649573908784, 2.852121025649467]",0.0,32.0
132,1.0,100.0,3.0,0.0,1.0,1.0,-0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,1.0,1.76864141503,"[0.5342598329280008, 1.4017776821619918, 1.768641415030288]",-0.25,33.0
133,1.0,102.0,2.0,0.5,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.31833623084,"[0.5009975499924622, 1.3183362308354845]",2.0,34.0
134,1.0,102.0,1.0,-0.25,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,1.0,1.56948326309,"[0.51726482608683, 1.5694832630942983]",-1.0,35.0
135,1.0,103.25,1.0,-0.25,0.0,3.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.88568647965,"[0.6173491370882402, 1.885686479650758]",1.25,36.0
136,1.0,105.0,2.0,0.5,0.0,1.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,2.83660461625,"[0.5509633869096433, 2.8366046162518614]",1.75,37.0
137,1.0,105.0,2.0,-1.0,1.0,1.0,0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,1.0,2.01845978281,"[0.5506385822282027, 1.3849785797174263, 2.0184597828101687]",-1.75,38.0
138,1.0,105.0,3.0,0.0,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.98520951855,"[1.1344865652245062, 1.9852095185506187]",-0.75,39.0
139,1.0,105.0,1.0,0.75,0.0,2.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,2.33635042128,"[0.7008726158710488, 2.3363504212848056]",-1.25,40.0
140,1.0,105.0,1.0,-0.25,1.0,1.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,116,1.0,1.75211213183,"[0.601302704140835, 1.7521121318295627]",-0.25,41.0
141,1.0,106.25,1.0,-0.25,1.0,3.0,0.5,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,116,1.0,2.80296314413,"[0.6843667690864095, 1.268381511192274, 1.6020445568319701, 1.785675783032275, 2.802963144133173]",1.25,42.0
142,1.0,107.0,3.0,0.25,0.0,1.0,0.0,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,116,1.0,3.02018746729,"[0.7514225603736122, 1.4354609191759664, 2.7534552187189547, 3.020187467287542]",0.75,43.0
143,1.0,108.0,2.0,0.0,1.0,2.0,0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,116,1.0,5.23872272737,"[2.9866015815387073, 4.621579109621962, 5.238722727373897]",1.0,44.0
144,1.0,108.0,2.0,0.0,0.0,3.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.28507064277,"[0.5341555709273962, 1.2850706427652767]",-0.75,45.0
145,1.0,108.0,2.0,-0.5,0.0,1.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.85201015338,"[0.7846220457358868, 1.8520101533777051]",-1.0,46.0
146,1.0,108.0,3.0,-0.5,0.0,2.0,-1.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,116,1.0,1.61861620586,"[0.5174655379523756, 1.4183763732089574, 1.618616205860235]",-3.5,47.0
147,1.0,108.0,2.0,-1.0,0.0,2.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.28563702281,"[0.5515003211985459, 1.2856370228055312]",-3.0,48.0
148,1.0,108.0,1.0,0.25,0.0,1.0,-1.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,116,1.0,2.50260985519,"[0.5005423426919151, 1.868577595869283, 2.502609855193441]",-0.75,49.0
149,1.0,108.0,3.0,-0.5,1.0,1.0,0.25,"[1, 0]","['space', 'j']",0.0,2.0,116,1.0,1.35155404468,"[0.5340242669062718, 1.3515540446751402]",-1.25,50.0
150,1.0,110.5,1.0,0.25,0.0,3.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.93543658136,"[0.7508636920047138, 1.9354365813596814]",2.5,51.0
151,1.0,110.5,3.0,-0.75,0.0,1.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,116,1.0,4.07174878326,"[0.9011701381605235, 2.2195637581662595, 3.337400552978579, 4.071748783258954]",-1.5,52.0
152,1.0,113.5,2.0,0.5,0.0,2.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.33449233419,"[0.5333244795765495, 1.334492334190145]",3.0,53.0
153,1.0,113.5,2.0,-0.75,1.0,2.0,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,116,1.0,2.78637166429,"[0.5339978258216433, 1.2180121472738392, 2.2857346745367977, 2.786371664291437]",-2.5,54.0
154,1.0,114.75,2.0,-0.5,1.0,3.0,0.75,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,116,1.0,5.23980681182,"[0.8348348664148943, 1.5855970006196003, 3.4379091231949133, 4.806006272545346, 5.239806811823655]",1.25,55.0
155,1.0,118.25,3.0,1.0,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.26881869048,"[0.534593351148942, 1.2688186904815666]",3.5,56.0
156,1.0,118.25,1.0,0.0,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,1.0,2.3693353733,"[0.5173702899573982, 1.1012702537209407, 2.369335373303329]",-0.5,57.0
157,1.0,120.25,2.0,1.0,1.0,2.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.43512589862,"[0.6508289580342534, 1.435125898620754]",2.0,58.0
158,1.0,120.25,1.0,-0.75,0.0,1.0,0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,116,1.0,2.45186971516,"[0.5334290420469188, 1.4009480931472353, 1.9680083914390707, 2.4518697151634115]",-0.25,59.0
159,1.0,120.25,2.0,0.75,1.0,3.0,-0.75,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,116,1.0,4.28811587445,"[0.6675162868068583, 1.535269101128506, 2.2360419619999448, 3.136925454771699, 3.937818682668876, 4.2881158744457935]",-0.75,60.0
160,1.0,120.25,3.0,-0.25,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.60161398782,"[0.9841807200027688, 1.6016139878156537]",-1.5,61.0
161,1.0,120.25,1.0,0.25,1.0,1.0,-0.5,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']",1.0,5.0,116,1.0,3.95482811192,"[0.5007097027355485, 1.385110484670804, 2.019201335035177, 2.8867501323566103, 3.9548281119205058]",-0.25,62.0
162,1.0,120.25,1.0,-0.75,0.0,2.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.45157886324,"[0.6005851892659848, 1.4515788632361364]",-1.25,63.0
163,1.0,123.25,2.0,1.0,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.30186523821,"[0.5508287777556689, 1.3018652382070286]",3.0,64.0
164,1.0,123.25,3.0,-0.5,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,2.13568813222,"[1.1847799110255437, 2.135688132220821]",-4.5,65.0
165,1.0,125.75,3.0,0.5,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.15136739466,"[0.4844054692184727, 1.1513673946592462]",2.5,66.0
166,1.0,126.5,3.0,0.25,1.0,1.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.98575126031,"[0.6508641126583825, 1.9857512603084615]",0.75,67.0
167,1.0,126.5,2.0,-0.75,0.0,1.0,0.5,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.76858132166,"[0.5510060532051284, 1.7685813216576207]",-1.0,68.0
168,1.0,126.5,3.0,-0.5,1.0,3.0,0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,116,1.0,3.10354659069,"[0.5842515099975572, 1.451862503960001, 2.7196701234388456, 3.1035465906934405]",-0.75,69.0
169,1.0,126.5,3.0,-0.5,0.0,3.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.21821466194,"[0.48403078703631763, 1.2182146619416017]",-2.25,70.0
170,1.0,126.5,2.0,-1.0,0.0,2.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.18495778741,"[0.5006667359739367, 1.1849577874108945]",-2.5,71.0
171,1.0,129.5,1.0,1.0,0.0,2.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.26802004955,"[0.5506418873646908, 1.2680200495524332]",3.0,72.0
172,1.0,130.75,1.0,0.25,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.33475824737,"[0.41717180154591915, 1.3347582473652437]",1.25,73.0
173,1.0,130.75,1.0,-0.25,0.0,1.0,0.25,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,116,1.0,3.80450844522,"[0.46790112476628565, 1.3688278847657784, 1.9195055276886706, 2.486591666129243, 2.9373214100069163, 3.804508445220563]",0.0,74.0
174,1.0,132.0,3.0,0.5,1.0,1.0,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,116,1.0,2.41931743543,"[0.5509597813070286, 1.4853639585180645, 2.019094068362392, 2.419317435431367]",1.25,75.0
175,1.0,135.5,3.0,1.0,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.2685446647,"[0.5177620987487899, 1.2685446646992204]",3.5,76.0
176,1.0,136.25,3.0,-0.25,1.0,3.0,0.5,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,116,1.0,3.11915794762,"[0.5337487387914734, 1.5343959444198845, 2.0346333132420114, 2.51863044799029, 3.1191579476198967]",0.75,77.0
177,1.0,136.25,3.0,0.25,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.68576333908,"[0.7511626565355982, 1.6857633390754927]",-2.25,78.0
178,1.0,136.25,1.0,-0.5,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,1.0,1.38539923333,"[0.6177947294509067, 1.3853992333297356]",-1.25,79.0
179,1.0,139.75,3.0,0.5,0.0,2.0,1.0,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,116,1.0,1.5688874373,"[0.4844571495195851, 1.2187741312463913, 1.568887437300873]",3.5,80.0
180,1.0,140.0,2.0,-0.25,0.0,3.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.78541678059,"[0.6675439297596313, 1.7854167805944599]",0.25,81.0
181,1.0,141.5,2.0,0.0,0.0,2.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.78443575628,"[0.600059372252872, 1.784435756277162]",1.5,82.0
182,1.0,141.5,3.0,-0.75,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,2.70341997396,"[1.8358645663629432, 2.7034199739555334]",-2.5,83.0
183,1.0,143.25,2.0,-0.25,0.0,3.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,2.87052251789,"[1.8524172859779355, 2.870522517887366]",1.75,84.0
184,1.0,143.25,1.0,-0.5,0.0,2.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.40217339702,"[0.5842277731135255, 1.4021733970239438]",-1.0,85.0
185,1.0,143.25,2.0,-1.0,0.0,1.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.78570552925,"[0.41729589435999515, 1.7857055292497535]",-3.0,86.0
186,1.0,143.25,1.0,0.25,1.0,1.0,-0.25,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,116,1.0,4.08751908716,"[0.4506714533035847, 1.2680170448838908, 1.818609054749686, 2.5025515646211716, 4.087519087157489]",0.0,87.0
187,1.0,144.25,1.0,0.75,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,2.08568443648,"[0.6511606734529778, 2.085684436477095]",1.0,88.0
188,1.0,144.25,2.0,-0.5,1.0,2.0,0.25,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,116,1.0,7.42431389894,"[1.0178801822276, 2.0688315504630737, 2.669600625451494, 3.5037146718568692, 7.090551999697709, 7.424313898936816]",-0.5,89.0
189,1.0,145.5,1.0,0.75,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.31829927341,"[0.5676981894466735, 1.3182992734109575]",1.25,90.0
190,1.0,147.75,2.0,0.75,1.0,3.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.55123530942,"[0.7342388603410654, 1.551235309423646]",2.25,91.0
191,1.0,147.75,3.0,-1.0,1.0,3.0,0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,116,1.0,1.985391301,"[0.3337844342531753, 1.1847886245650443, 1.8185483604429464, 1.9853913010028919]",-1.5,92.0
192,1.0,148.5,1.0,0.25,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.71912838168,"[0.7513258100443636, 1.7191283816791838]",0.75,93.0
193,1.0,148.5,1.0,-1.0,0.0,1.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.65176010485,"[0.8678204193674901, 1.6517601048508368]",-1.0,94.0
194,1.0,150.0,1.0,0.75,0.0,1.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.23535689755,"[0.4172385051897436, 1.2353568975468079]",1.5,95.0
195,1.0,151.75,1.0,1.0,1.0,1.0,0.75,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.30153983259,"[0.6010106503490533, 1.3015398325915157]",1.75,96.0
196,1.0,151.75,1.0,-0.5,0.0,1.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,116,1.0,1.25210822576,"[0.5178176851186436, 1.2521082257608214]",-0.5,97.0
197,1.0,152.5,1.0,0.75,0.0,1.0,0.0,"[0, 1]","['space', 'f']",1.0,2.0,116,1.0,1.23509999838,"[0.5006333841520245, 1.2350999983773363]",0.75,98.0
198,1.0,152.5,3.0,-0.5,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,1.0,2.01942728612,"[0.6342221543818596, 1.7855084229868226, 2.0194272861153877]",-2.0,99.0
199,1.0,153.0,2.0,0.25,1.0,3.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,116,1.0,1.43508473466,"[0.6342564076057897, 1.435084734661359]",0.5,100.0
200,1.0,153.5,1.0,0.75,0.0,1.0,-0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,116,2.0,5.88984253734,"[2.4194361198424303, 4.054138720744959, 4.45476230967688, 4.8216335542165325, 5.889842537335426]",0.5,1.0
201,1.0,153.5,1.0,-1.0,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.55214782729,"[0.6848117605131847, 1.5521478272949025]",-1.75,2.0
202,1.0,155.75,3.0,1.0,1.0,1.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,116,2.0,2.33616202856,"[0.9180644886018854, 1.7688045685372344, 2.0522553944301762, 2.3361620285595563]",2.25,3.0
203,1.0,155.75,3.0,-0.5,0.0,1.0,0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,2.85282411811,"[0.5340771490737097, 2.8528241181138583]",-1.25,4.0
204,1.0,157.25,3.0,0.0,1.0,3.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.48530296375,"[0.6678005284611572, 1.4853029637451982]",1.5,5.0
205,1.0,157.25,1.0,-0.25,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.3850503913,"[0.5171903103037039, 1.3850503912981367]",-1.0,6.0
206,1.0,157.25,3.0,-0.25,1.0,3.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,2.70375920105,"[1.751691778685199, 2.7037592010456137]",-0.75,7.0
207,1.0,157.25,1.0,-0.25,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.21854277176,"[0.46724190046370495, 1.2185427717577113]",-1.0,8.0
208,1.0,157.25,1.0,0.0,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.6019994868,"[0.9847618229196087, 1.6019994868020149]",-1.0,9.0
209,1.0,157.25,2.0,-0.75,0.0,3.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.41803624472,"[0.4839012858174101, 1.418036244716859]",-2.25,10.0
210,1.0,157.25,1.0,0.0,1.0,1.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.06799655304,"[0.45077932090862305, 1.0679965530434856]",-0.5,11.0
211,1.0,157.75,2.0,0.5,1.0,2.0,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,116,2.0,4.10332424521,"[0.46636453721657745, 1.3505453774068883, 3.752972969399707, 4.103324245212207]",0.5,12.0
212,1.0,157.75,1.0,-0.75,1.0,2.0,-0.75,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,2.0,2.11921744006,"[0.6006849442655948, 1.7854336067375698, 2.1192174400584918]",-2.25,13.0
213,1.0,157.75,1.0,0.5,1.0,2.0,-0.5,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']",0.0,6.0,116,2.0,6.34047643228,"[0.43387926159630297, 1.2689526987032878, 4.4887207743395265, 5.239548109853786, 5.6566649259621045, 6.340476432280411]",-0.5,14.0
214,1.0,157.75,1.0,-1.0,1.0,2.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.43499249133,"[0.6675397232229443, 1.4349924913331051]",-1.0,15.0
215,1.0,157.75,3.0,-1.0,1.0,3.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.10130630975,"[0.46719082109848387, 1.1013063097452687]",-4.5,16.0
216,1.0,158.75,1.0,0.75,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.18459452297,"[0.41710599930047465, 1.1845945229688368]",1.0,17.0
217,1.0,158.75,2.0,-0.5,0.0,1.0,-0.5,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,116,2.0,2.11908132857,"[0.48412272989662597, 1.1513039961482718, 2.119081328566608]",-1.5,18.0
218,1.0,159.75,1.0,0.5,0.0,2.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,116,2.0,1.30202448565,"[0.5174003366428224, 1.3020244856452337]",1.0,19.0
219,1.0,161.0,1.0,-0.25,0.0,2.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,116,2.0,2.65300854468,"[0.36718763614953787, 1.6185579152897844, 2.06894122086851, 2.6530085446775047]",1.25,20.0
220,1.0,161.0,1.0,0.25,0.0,1.0,-0.25,"[0, 1]","['space', 'f']",1.0,2.0,116,2.0,3.51979205289,"[0.6000804049326689, 3.5197920528917166]",0.0,21.0
221,1.0,162.25,3.0,0.25,1.0,2.0,0.25,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,116,2.0,2.88653619995,"[1.4852660063206713, 2.1355418048551655, 2.8865361999469314]",1.25,22.0
222,1.0,162.25,2.0,-1.0,0.0,2.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.33534566009,"[0.5006553182338394, 1.335345660087114]",-2.0,23.0
223,1.0,162.25,1.0,-0.25,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.50203115601,"[0.5339915160184319, 1.5020311560110713]",-1.0,24.0
224,1.0,163.75,1.0,0.5,0.0,1.0,1.0,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,116,2.0,2.88674562535,"[0.40059865018338314, 2.1860914488934213, 2.8867456253537966]",1.5,25.0
225,1.0,163.75,1.0,1.0,0.0,1.0,-1.0,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,116,2.0,4.00407763583,"[0.7510070147000079, 2.2023037395520078, 2.753197418149284, 3.0199080331021833, 3.286801632377319, 4.004077635830981]",0.0,26.0
226,1.0,165.5,1.0,0.25,1.0,3.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.60183933796,"[0.6844145433169615, 1.6018393379636109]",1.75,27.0
227,1.0,168.25,2.0,1.0,0.0,3.0,0.25,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,116,2.0,2.06938681323,"[0.6013174270192394, 1.7189216604765534, 2.0693868132311763]",2.75,28.0
228,1.0,168.25,1.0,-1.0,1.0,1.0,-0.25,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.53535263092,"[0.7510926477552857, 1.5353526309172594]",-1.25,29.0
229,1.0,169.0,1.0,0.75,1.0,1.0,0.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,116,2.0,2.10249796133,"[0.5343163206998724, 1.485193293339762, 2.1024979613321193]",0.75,30.0
230,1.0,171.5,3.0,0.5,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.51840419644,"[0.6342170464467927, 1.518404196440315]",2.5,31.0
231,1.0,171.5,1.0,-1.0,0.0,1.0,0.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,116,2.0,1.65109096514,"[0.5002827393200278, 1.4508595455608884, 1.651090965140611]",-1.0,32.0
232,1.0,172.5,1.0,1.0,1.0,3.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.30076973602,"[0.6166340259496792, 1.3007697360153543]",1.0,33.0
233,1.0,173.5,1.0,0.0,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,116,2.0,1.6854902147,"[0.7511503373953019, 1.6854902146951645]",1.0,34.0
234,1.0,174.25,1.0,0.75,1.0,1.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,2.01895284894,"[1.2848531047529832, 2.0189528489354416]",0.75,35.0
235,1.0,174.25,2.0,0.25,1.0,2.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,116,2.0,2.48706460098,"[0.8850588043715106, 1.8529746520143817, 2.487064600976737]",-0.5,36.0
236,1.0,176.5,2.0,0.75,1.0,1.0,0.75,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,116,2.0,3.32006481671,"[2.2695130694064574, 3.086905834285062, 3.3200648167112377]",2.25,37.0
237,1.0,176.75,1.0,-0.75,0.0,1.0,1.0,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,116,2.0,2.68628404815,"[0.5340537126594427, 1.3681178815641033, 2.1691871830462333, 2.502639901880684, 2.6862840481535386]",0.25,38.0
238,1.0,177.5,1.0,0.0,0.0,1.0,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,116,2.0,2.70280551922,"[1.0012481393587223, 1.5851033335602551, 1.9188282753748354, 2.7028055192167812]",0.75,39.0
239,1.0,177.5,2.0,0.0,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.88589229946,"[1.1017909627989866, 1.8858922994550085]",-0.75,40.0
240,1.0,177.5,3.0,-0.75,0.0,3.0,0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,116,2.0,2.73651910338,"[0.551094390462822, 1.0683586156173988, 1.6188238284648833, 2.7365191033823066]",-0.75,41.0
241,1.0,177.5,2.0,-1.0,1.0,2.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.05186839311,"[0.4512252137374162, 1.0518683931095438]",-3.0,42.0
242,1.0,177.5,1.0,0.5,0.0,1.0,-0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,116,2.0,2.16949846672,"[0.45104643595186644, 1.3352284780085029, 1.9360687636435614, 2.169498466717414]",-0.25,43.0
243,1.0,178.75,2.0,0.25,1.0,1.0,0.75,"[1, 0]","['space', 'f']",0.0,2.0,116,2.0,1.83539343432,"[1.0011303563478577, 1.835393434317666]",1.25,44.0
244,1.0,178.75,2.0,-0.75,1.0,3.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.95212571293,"[0.48417951813462423, 1.952125712932684]",-1.5,45.0
245,1.0,178.75,1.0,-0.5,1.0,3.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,1.18564104906,"[0.5347679223978048, 1.1856410490636335]",-2.75,46.0
246,1.0,178.75,3.0,-0.25,0.0,2.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.23374399141,"[0.46636664048492094, 1.2337439914135757]",-0.75,47.0
247,1.0,178.75,1.0,-0.25,0.0,1.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,2.9033371052,"[1.9357118090101721, 2.903337105195533]",-0.75,48.0
248,1.0,178.75,2.0,0.0,1.0,3.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,116,2.0,2.05263638642,"[1.3516189455167478, 2.052636386417362]",-3.0,49.0
249,1.0,178.75,3.0,-0.5,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,116,2.0,1.23524842901,"[0.4674885837612237, 1.2352484290076973]",-4.5,50.0
